date,ES,NQ,CD,EC,JY,MP,TY,US,C,S,W,CL,GC
2016-05-27,2101.0,4718.25,0.78345,1.20915,9799.5,44790.0,126.90625,150.0625,548.25,1245.25,733.75,57.37,1310.0
2016-05-31,2098.75,4732.5,0.77615,1.2078,9742.5,44620.0,126.890625,150.4375,540.75,1238.75,717.5,57.14,1310.8
2016-06-01,2101.75,4729.75,0.77945,1.21345,9826.5,44600.0,126.75,150.65625,549.0,1257.75,727.0,57.05,1308.0
2016-06-02,2107.5,4740.5,0.77725,1.2101,9883.0,44110.0,127.078125,151.78125,549.75,1293.0,738.25,57.21,1305.9
2016-06-03,2101.5,4717.25,0.78835,1.2296,10072.0,44280.0,128.171875,153.71875,553.75,1284.25,748.75,56.66,1336.2
2016-06-06,2112.0,4733.75,0.79515,1.2324,10012.0,44240.0,128.078125,153.21875,563.0,1295.75,759.75,57.73,1340.7
2016-06-07,2114.0,4722.5,0.79805,1.23125,10018.5,44990.0,128.15625,153.59375,564.5,1300.5,761.25,58.4,1340.3
2016-06-08,2121.75,4727.25,0.80205,1.2347,10048.5,45810.0,128.109375,153.96875,568.75,1335.25,772.5,59.27,1355.6
2016-06-09,2118.0,4720.25,0.80145,1.228,10055.5,45370.0,128.296875,154.65625,564.5,1334.25,763.5,58.6,1366.0
2016-06-10,2100.0,4674.0,0.79815,1.2209,10064.5,44250.0,128.734375,155.46875,561.5,1340.0,748.5,57.11,1369.2
2016-06-13,2082.5,4634.5,0.79585,1.2243,10118.0,43680.0,128.96875,155.90625,570.75,1331.25,745.25,56.91,1380.2
2016-06-14,2078.75,4633.75,0.79265,1.2153,10137.0,43350.0,128.984375,156.0625,577.25,1328.25,740.25,56.45,1381.4
2016-06-15,2076.25,4621.25,0.78875,1.22135,10132.5,43660.0,129.28125,156.34375,570.25,1317.25,732.25,55.89,1381.6
2016-06-16,2083.25,4632.5,0.78655,1.21865,10286.5,43440.0,129.484375,157.3125,566.5,1295.75,726.25,54.13,1391.7
2016-06-17,2071.75,4575.25,0.79145,1.2218,10292.0,43740.0,129.0625,156.28125,579.5,1322.25,735.0,55.95,1388.1
2016-06-20,2087.0,4605.75,0.79595,1.22625,10315.0,44180.0,128.65625,155.15625,564.5,1307.5,729.5,57.35,1385.4
2016-06-21,2093.25,4616.0,0.79595,1.2205,10241.0,44390.0,128.453125,154.71875,539.5,1294.75,715.25,57.24,1365.8
2016-06-22,2089.5,4610.25,0.79425,1.2257,10271.5,44710.0,128.546875,154.84375,534.75,1299.5,715.0,56.52,1363.3
2016-06-23,2118.5,4678.25,0.79595,1.23015,10149.0,45320.0,128.015625,153.21875,528.5,1285.75,708.25,57.5,1356.4
2016-06-24,2031.25,4478.0,0.78565,1.20665,10478.5,43520.0,129.578125,157.09375,525.0,1263.75,706.75,55.03,1415.7
2016-06-27,1997.75,4393.75,0.77815,1.1947,10502.5,42810.0,130.484375,160.28125,525.0,1291.5,700.0,53.72,1418.0
2016-06-28,2041.25,4496.75,0.78085,1.19905,10426.5,43880.0,130.453125,160.21875,525.0,1307.75,699.0,55.24,1411.2
2016-06-29,2079.5,4578.5,0.78495,1.2049,10444.0,44660.0,130.265625,160.125,513.75,1300.5,687.25,57.27,1420.2
2016-06-30,2103.0,4622.75,0.78575,1.20185,10374.0,45280.0,130.1875,159.46875,502.0,1339.75,687.5,55.72,1413.9
2016-07-01,2109.0,4649.0,0.78895,1.2076,10445.0,45060.0,130.28125,160.8125,497.75,1326.25,672.75,56.38,1432.3
2016-07-05,2095.5,4619.75,0.78465,1.20115,10537.5,43880.0,131.09375,163.375,488.75,1269.0,675.5,53.99,1452.0
2016-07-06,2106.75,4655.25,0.78645,1.2045,10553.0,44010.0,130.875,163.0,479.0,1262.25,670.0,54.82,1460.4
2016-07-07,2104.75,4668.0,0.78255,1.1995,10614.0,43710.0,130.890625,163.375,479.25,1211.5,668.25,52.53,1455.4
2016-07-08,2133.25,4733.0,0.78115,1.19885,10646.0,44780.0,131.0,164.0625,493.25,1246.0,678.5,52.8,1451.7
2016-07-11,2143.0,4765.25,0.7761,1.1996,10418.5,44880.0,130.359375,162.8125,486.25,1241.0,675.0,52.2,1449.9
2016-07-12,2158.5,4785.5,0.7826,1.2007,10232.5,45270.0,129.71875,160.9375,491.0,1270.25,683.0,54.25,1428.6
2016-07-13,2158.75,4777.0,0.78605,1.20465,10273.5,45120.0,130.03125,162.09375,500.5,1290.25,685.0,52.12,1436.9
2016-07-14,2170.0,4805.75,0.7906,1.20595,10170.5,45320.0,129.59375,160.125,495.75,1250.75,680.5,53.1,1425.5
2016-07-15,2165.5,4795.0,0.7873,1.19995,10166.0,44950.0,129.078125,158.78125,489.5,1243.0,671.75,53.33,1420.7
2016-07-18,2172.75,4824.0,0.78695,1.2007,10113.0,45150.0,129.234375,158.6875,495.0,1252.5,676.5,52.62,1422.6
2016-07-19,2171.5,4822.25,0.7825,1.19525,10117.5,44710.0,129.4375,159.34375,480.75,1216.75,664.5,52.13,1425.6
2016-07-20,2180.25,4866.25,0.7803,1.1941,10046.0,44490.0,129.1875,158.59375,476.5,1197.75,658.0,52.43,1412.6
2016-07-21,2170.75,4854.0,0.7785,1.19495,10131.5,44430.0,129.4375,158.59375,473.5,1203.0,663.25,51.43,1424.3
2016-07-22,2180.25,4873.0,0.77525,1.18975,10108.5,44760.0,129.328125,158.75,474.75,1176.25,672.25,50.87,1416.7
2016-07-25,2175.0,4869.5,0.7711,1.1925,10135.5,44080.0,129.265625,158.6875,474.25,1154.25,678.25,49.81,1412.8
2016-07-26,2176.0,4879.5,0.7726,1.1922,10245.0,44000.0,129.328125,159.0,472.25,1161.75,664.0,49.6,1414.1
2016-07-27,2173.25,4923.5,0.7718,1.1954,10171.5,44010.0,129.75,160.34375,475.0,1173.5,663.5,48.6,1420.0
2016-07-28,2177.5,4935.5,0.77445,1.20065,10169.5,43800.0,129.765625,160.46875,470.75,1165.75,659.25,47.82,1426.7
2016-07-29,2181.0,4942.5,0.7814,1.21125,10486.5,44120.0,130.25,161.5625,474.75,1190.25,657.75,48.28,1443.0
2016-08-01,2177.25,4960.25,0.77815,1.2102,10452.5,43920.0,130.0,160.71875,466.5,1149.25,655.0,46.74,1445.1
2016-08-02,2165.5,4930.0,0.77875,1.2159,10594.0,43640.0,129.75,159.46875,467.0,1141.5,650.0,46.19,1458.1
2016-08-03,2169.75,4944.0,0.77935,1.2078,10569.5,43660.0,129.78125,159.28125,468.25,1142.75,658.25,47.51,1450.2
2016-08-04,2172.0,4959.5,0.78325,1.20605,10566.5,43740.0,130.15625,160.28125,464.75,1144.25,652.5,48.61,1452.9
2016-08-05,2189.5,4998.75,0.77455,1.20205,10513.0,44240.0,129.34375,158.6875,467.75,1161.75,660.0,48.48,1429.9
2016-08-08,2188.25,4995.0,0.77415,1.20115,10440.0,44760.0,129.25,158.78125,468.25,1172.0,660.75,49.7,1426.8
2016-08-09,2190.25,5007.5,0.77595,1.20365,10496.5,45170.0,129.546875,159.84375,466.25,1174.0,658.75,49.45,1432.2
2016-08-10,2185.5,4997.25,0.7806,1.21025,10551.5,45350.0,129.9375,160.59375,466.5,1169.25,662.25,48.39,1437.4
2016-08-11,2194.5,5015.75,0.78575,1.207,10491.0,45880.0,129.25,158.90625,465.25,1170.75,659.75,50.16,1435.5
2016-08-12,2193.0,5020.0,0.7867,1.20885,10556.0,45730.0,129.734375,160.09375,466.75,1169.5,661.5,51.11,1428.7
2016-08-15,2198.75,5038.5,0.789,1.21075,10555.0,46260.0,129.453125,158.875,470.25,1195.75,655.75,52.33,1433.0
2016-08-16,2189.5,5014.25,0.7933,1.22015,10651.5,46450.0,129.203125,158.21875,470.5,1194.25,657.25,53.15,1442.4
2016-08-17,2192.5,5019.75,0.7929999999999999,1.2215,10658.5,46050.0,129.3125,158.71875,473.0,1202.75,660.75,53.45,1434.3
2016-08-18,2196.25,5024.25,0.79775,1.2278,10684.5,46170.0,129.578125,159.03125,475.0,1201.75,662.0,54.82,1442.7
2016-08-19,2194.5,5022.75,0.79225,1.22465,10653.5,45720.0,129.15625,158.21875,476.75,1192.25,663.5,55.04,1431.7
2016-08-22,2194.25,5027.5,0.78675,1.22475,10648.5,45630.0,129.484375,159.5,475.5,1204.0,657.5,53.34,1428.9
2016-08-23,2198.0,5032.75,0.78925,1.22285,10653.5,45120.0,129.421875,159.5625,470.25,1201.5,649.5,54.03,1431.6
2016-08-24,2187.75,5002.0,0.7877,1.21845,10629.0,45100.0,129.421875,159.375,469.25,1193.25,648.0,52.7,1415.2
2016-08-25,2186.25,4998.0,0.7881,1.22,10618.0,45380.0,129.265625,158.84375,465.25,1164.75,646.25,53.26,1410.1
2016-08-26,2181.25,5001.5,0.7833,1.21075,10489.5,44760.0,128.578125,157.4375,457.75,1157.0,631.5,53.57,1411.4
2016-08-29,2192.0,5009.0,0.7827,1.21065,10479.5,44750.0,129.15625,159.25,454.25,1154.0,620.5,52.91,1412.6
2016-08-30,2188.0,4991.75,0.779,1.20605,10384.0,44100.0,129.09375,158.90625,449.0,1140.75,614.5,52.28,1402.0
2016-08-31,2182.25,4989.5,0.77695,1.20775,10341.0,44080.0,129.09375,158.96875,449.25,1133.25,609.75,50.63,1396.9
2016-09-01,2180.0,4993.25,0.77805,1.21155,10349.0,44380.0,129.125,159.0625,457.5,1134.5,616.25,49.09,1402.6
2016-09-02,2190.75,5011.0,0.7841,1.2076,10292.0,44870.0,128.953125,158.09375,461.75,1143.0,620.75,50.37,1412.2
2016-09-06,2197.25,5043.25,0.7936,1.21705,10466.5,45750.0,129.53125,159.25,462.0,1150.75,618.75,50.76,1439.5
2016-09-07,2197.25,5044.5,0.79,1.2159,10496.0,45410.0,129.53125,159.3125,466.25,1166.25,621.75,51.43,1434.7
2016-09-08,2190.25,5011.75,0.78865,1.2173,10426.5,44710.0,128.890625,157.03125,471.75,1167.75,626.75,53.55,1427.1
2016-09-09,2135.5,4886.75,0.78215,1.2142,10406.0,44180.0,128.53125,155.4375,474.75,1171.5,624.25,51.81,1420.0
2016-09-12,2171.25,4982.5,0.7812,1.2156,10488.5,44020.0,128.671875,155.375,473.25,1156.0,629.5,52.19,1411.1
2016-09-13,2141.5,4942.75,0.7735,1.21215,10404.0,43490.0,128.15625,153.875,464.0,1136.25,621.25,50.83,1409.2
2016-09-14,2132.5,4947.25,0.77205,1.2163,10433.5,43160.0,128.609375,154.46875,465.75,1135.25,624.0,49.5,1411.6
2016-09-15,2157.25,5032.5,0.77465,1.21545,10454.0,43020.0,128.625,154.0,463.5,1143.0,621.75,49.87,1403.5
2016-09-16,2151.75,5033.0,0.7713,1.20625,10429.0,41910.0,128.578125,154.25,470.5,1158.5,624.5,48.97,1395.7
2016-09-19,2152.25,5013.0,0.772,1.20885,10489.0,41970.0,128.59375,154.3125,470.75,1165.0,624.25,49.21,1403.3
2016-09-20,2150.25,5017.25,0.77125,1.2068,10483.5,41450.0,128.671875,154.59375,474.0,1182.0,626.25,49.4,1403.7
2016-09-21,2175.5,5068.75,0.7748,1.2087,10611.5,41580.0,128.765625,155.1875,473.25,1168.25,628.75,50.69,1416.9
2016-09-22,2187.5,5105.0,0.77995,1.21105,10573.5,42090.0,129.03125,156.09375,470.0,1169.25,627.75,51.67,1430.2
2016-09-23,2177.25,5075.25,0.77375,1.2141,10555.5,41620.0,129.203125,156.40625,469.5,1148.25,627.5,49.83,1427.2
2016-09-26,2159.0,5033.75,0.77025,1.2165,10627.0,41350.0,129.484375,156.84375,462.25,1138.75,619.25,51.28,1429.6
2016-09-27,2172.0,5079.5,0.77115,1.21315,10635.0,42460.0,129.703125,158.03125,465.0,1146.0,625.5,50.02,1415.9
2016-09-28,2182.5,5087.0,0.77845,1.2124,10588.0,42700.0,129.609375,157.84375,462.25,1139.25,625.5,52.4,1409.2
2016-09-29,2167.75,5063.0,0.7752,1.21215,10553.0,42530.0,129.71875,158.21875,462.25,1143.5,621.25,53.18,1411.5
2016-09-30,2179.75,5089.0,0.77695,1.21465,10518.0,42650.0,129.296875,156.75,469.75,1146.5,624.25,53.59,1402.6
2016-10-03,2172.5,5084.5,0.7771,1.21245,10501.5,42840.0,129.125,156.65625,479.0,1165.25,616.75,54.16,1398.2
2016-10-04,2164.0,5076.25,0.77205,1.21015,10382.0,42850.0,128.671875,155.03125,481.5,1156.5,616.5,54.04,1355.2
2016-10-05,2172.5,5092.25,0.7738,1.21165,10302.5,43090.0,128.390625,154.3125,480.75,1150.75,625.25,55.18,1354.1
2016-10-06,2175.75,5090.75,0.77025,1.2042,10253.5,43020.0,128.125,153.65625,473.5,1152.0,616.5,55.79,1338.5
2016-10-07,2165.75,5077.75,0.76745,1.208,10355.0,42940.0,128.234375,153.5,472.75,1150.25,614.25,55.16,1337.4
2016-10-10,2178.25,5112.0,0.77345,1.20385,10297.0,43960.0,127.96875,152.75,476.5,1148.75,623.25,56.7,1345.9
2016-10-11,2153.75,5045.75,0.76945,1.19495,10318.0,43900.0,128.0625,152.9375,478.5,1149.0,624.5,56.07,1341.4
2016-10-12,2150.75,5032.25,0.769,1.1909999999999998,10237.0,43990.0,127.984375,152.6875,470.25,1140.75,616.0,55.47,1339.3
2016-10-13,2145.5,5014.75,0.77255,1.19535,10301.0,44060.0,128.359375,153.5625,482.75,1152.0,634.25,55.68,1343.1
2016-10-14,2146.25,5023.0,0.7763,1.1879,10249.0,43840.0,128.03125,151.8125,487.0,1157.5,638.75,55.58,1341.0
2016-10-17,2142.25,5022.0,0.7759999999999999,1.18945,10276.5,44160.0,128.296875,152.53125,487.25,1173.25,641.5,55.2,1342.1
2016-10-18,2151.25,5045.75,0.77695,1.18745,10274.0,44900.0,128.46875,152.875,486.75,1168.5,639.5,55.45,1348.4
2016-10-19,2157.25,5049.0,0.77605,1.1863,10316.5,45060.0,128.4375,152.8125,490.5,1177.75,640.25,56.65,1355.4
2016-10-20,2156.25,5062.5,0.7706,1.18205,10264.5,44970.0,128.453125,153.25,484.0,1172.0,637.0,55.46,1353.0
2016-10-21,2154.0,5062.0,0.76405,1.1768,10276.0,45020.0,128.515625,153.40625,485.5,1179.75,634.5,55.68,1353.2
2016-10-24,2163.5,5121.5,0.762,1.1771,10238.5,45050.0,128.34375,152.90625,481.25,1190.0,624.0,55.35,1349.2
2016-10-25,2157.25,5104.75,0.76355,1.1783,10238.5,45190.0,128.34375,153.28125,482.25,1190.5,626.25,54.79,1359.1
2016-10-26,2153.25,5072.5,0.7623,1.1801,10209.5,44740.0,128.109375,152.53125,486.5,1209.25,631.5,54.01,1352.1
2016-10-27,2142.75,5025.75,0.7605,1.17945,10140.5,44420.0,127.6875,151.03125,489.5,1212.25,633.0,54.55,1355.0
2016-10-28,2143.0,5024.75,0.76115,1.1872,10191.0,43990.0,127.71875,150.78125,486.5,1199.5,627.75,53.53,1362.3
2016-10-31,2139.25,5015.5,0.75935,1.18565,10173.0,44150.0,127.796875,151.3125,486.0,1199.5,633.25,51.69,1358.6
2016-11-01,2123.0,4976.0,0.7614,1.19515,10261.0,43300.0,127.96875,151.65625,481.0,1181.0,631.0,51.5,1373.5
2016-11-02,2111.5,4935.5,0.76065,1.1985,10319.5,42700.0,128.203125,151.84375,478.75,1174.5,634.0,50.17,1393.7
2016-11-03,2102.75,4893.25,0.76145,1.19935,10351.0,43550.0,128.203125,151.3125,480.25,1177.25,629.25,49.49,1388.8
2016-11-04,2099.25,4876.5,0.7601,1.20075,10337.0,43860.0,128.421875,151.9375,480.75,1178.25,631.5,48.9,1390.0
2016-11-07,2148.25,4994.5,0.76245,1.1926,10202.0,44840.0,128.015625,151.1875,478.5,1186.5,627.25,49.72,1364.9
2016-11-08,2154.75,5021.0,0.76515,1.19165,10160.0,45580.0,127.671875,150.6875,486.0,1199.25,631.5,49.81,1360.0
2016-11-09,2179.5,5039.25,0.7601,1.18155,10087.0,41580.0,126.203125,145.5625,473.0,1179.5,624.0,50.1,1359.0
2016-11-10,2186.5,4962.5,0.75675,1.17755,10000.5,39830.0,125.734375,144.8125,475.25,1187.5,622.25,49.52,1351.9
2016-11-11,2180.75,4966.75,0.7524,1.17285,10003.0,39020.0,125.34375,143.75,472.5,1175.5,621.0,48.31,1309.8
2016-11-14,2179.75,4913.25,0.7518,1.16085,9854.0,39510.0,124.828125,143.0,468.5,1173.5,610.5,48.1,1307.2
2016-11-15,2198.5,4984.75,0.75695,1.15995,9784.0,40650.0,124.59375,142.875,472.5,1179.0,616.5,50.55,1310.0
2016-11-16,2192.0,5002.0,0.7584,1.1564,9798.0,40570.0,124.640625,143.625,469.5,1175.5,612.25,50.26,1309.4
2016-11-17,2203.5,5047.25,0.7551,1.1508,9735.0,40380.0,124.25,142.375,472.5,1179.5,617.5,50.14,1302.4
2016-11-18,2200.0,5027.25,0.75465,1.14805,9674.5,39820.0,123.734375,141.75,476.0,1183.25,623.25,50.52,1294.2
2016-11-21,2212.25,5072.75,0.75905,1.14895,9633.5,40250.0,123.71875,141.78125,480.25,1209.5,624.75,52.4,1295.3
2016-11-22,2219.5,5093.5,0.7583,1.1504,9632.5,39990.0,123.875,141.84375,481.5,1219.75,625.5,52.19,1296.7
2016-11-23,2220.0,5068.25,0.75545,1.14275,9516.5,39670.0,123.53125,141.5,482.0,1224.0,621.5,52.12,1275.0
2016-11-25,2230.5,5087.25,0.7539,1.147,9468.5,39790.0,123.375,141.40625,481.25,1235.5,618.25,50.22,1263.6
2016-11-28,2220.0,5079.75,0.7595,1.1474,9540.5,39850.0,123.78125,142.28125,481.5,1245.5,614.5,51.24,1276.4
2016-11-29,2223.0,5093.75,0.75965,1.15255,9538.5,39950.0,123.90625,142.71875,472.5,1232.0,606.5,49.39,1273.4
2016-11-30,2218.0,5034.75,0.75915,1.1474,9381.0,40070.0,123.3125,141.21875,471.75,1222.25,599.75,53.6,1256.5
2016-12-01,2211.25,4955.25,0.7648,1.1523,9401.5,39650.0,122.78125,139.4375,466.0,1220.0,593.0,55.22,1252.0
2016-12-02,2211.25,4957.25,0.76615,1.1534,9426.5,39880.0,123.265625,140.4375,470.25,1218.25,601.25,55.84,1260.4
2016-12-05,2223.5,4999.25,0.768,1.1644,9421.5,40070.0,123.265625,140.6875,482.25,1234.25,604.5,55.95,1259.1
2016-12-06,2229.25,5005.5,0.7665,1.1591,9395.5,40480.0,123.265625,140.21875,483.25,1238.75,603.5,55.09,1252.7
2016-12-07,2256.0,5060.5,0.7694,1.1633,9412.5,40570.0,123.609375,141.125,480.75,1240.5,596.75,53.93,1260.1
2016-12-08,2267.0,5081.75,0.7723,1.14865,9398.5,40630.0,123.328125,139.90625,476.25,1218.75,603.0,55.0,1255.0
2016-12-09,2279.25,5112.5,0.77375,1.14265,9309.0,40520.0,122.828125,138.4375,482.25,1229.5,610.75,55.66,1244.5
2016-12-12,2275.25,5086.5,0.7753,1.15025,9317.0,40970.0,122.796875,138.53125,483.25,1223.75,612.0,56.97,1248.4
2016-12-13,2292.5,5156.5,0.77635,1.14925,9305.5,40850.0,122.71875,138.75,483.75,1221.25,612.5,57.16,1241.6
2016-12-14,2276.75,5151.5,0.76865,1.143,9222.0,40410.0,122.203125,138.40625,484.5,1215.75,613.25,55.31,1246.3
2016-12-15,2283.25,5153.75,0.76375,1.12955,9108.5,40680.0,121.71875,138.46875,479.25,1219.75,605.5,55.19,1212.4
2016-12-16,2280.0,5134.75,0.76295,1.13025,9099.0,40330.0,121.625,137.59375,479.0,1227.5,606.0,56.17,1220.0
2016-12-19,2284.75,5157.75,0.7595,1.1273,9154.5,40520.0,122.0625,138.875,476.0,1213.75,601.75,56.28,1225.3
2016-12-20,2291.25,5175.0,0.7619,1.12595,9114.5,40390.0,121.921875,138.34375,473.0,1198.25,600.25,56.52,1216.2
2016-12-21,2285.25,5168.5,0.7599,1.12955,9130.0,40140.0,122.09375,138.875,470.0,1199.5,596.5,55.71,1215.8
2016-12-22,2283.5,5155.5,0.7552,1.1303,9128.5,39650.0,122.0625,138.75,470.0,1186.5,594.25,56.17,1213.3
2016-12-23,2284.75,5161.25,0.7526,1.1315,9157.0,40000.0,122.15625,139.0625,468.5,1179.75,591.0,56.24,1216.2
2016-12-27,2285.75,5180.25,0.7508,1.13255,9140.0,39700.0,122.0,138.5,477.25,1205.5,605.75,57.12,1221.4
2016-12-28,2270.0,5142.75,0.75165,1.1282,9160.0,39720.0,122.4375,139.65625,470.75,1198.25,598.75,57.28,1223.5
2016-12-29,2269.75,5137.5,0.75495,1.1345,9194.0,39860.0,122.734375,139.84375,471.75,1194.5,602.0,56.99,1240.7
2016-12-30,2261.0,5083.0,0.75735,1.1398,9190.5,39960.0,123.078125,140.59375,473.5,1185.75,604.75,56.94,1234.3
2017-01-03,2277.25,5125.25,0.75845,1.12695,9118.0,38920.0,122.90625,140.5,477.5,1176.75,602.25,55.55,1244.6
2017-01-04,2289.0,5152.5,0.76485,1.13225,9120.0,37970.0,122.90625,140.625,481.75,1196.75,613.5,56.48,1247.9
2017-01-05,2289.0,5181.0,0.76905,1.1446,9266.5,38050.0,123.625,142.4375,483.5,1194.25,620.75,56.98,1263.9
2017-01-06,2296.25,5223.0,0.76905,1.1385,9160.0,38680.0,123.203125,141.71875,480.75,1176.75,619.0,57.21,1256.0
2017-01-09,2289.75,5241.0,0.76965,1.14305,9231.0,38340.0,123.578125,142.65625,483.0,1187.5,624.25,55.18,1267.5
2017-01-10,2288.5,5250.25,0.76955,1.14105,9251.5,37540.0,123.5625,142.46875,481.25,1196.0,624.0,54.01,1268.1
2017-01-11,2295.25,5265.5,0.77295,1.14275,9276.0,37190.0,123.609375,142.75,480.0,1193.75,616.5,55.37,1279.2
2017-01-12,2288.25,5253.75,0.7754,1.1475,9330.5,37500.0,123.6875,142.53125,480.75,1222.25,623.5,56.15,1282.4
2017-01-13,2297.25,5280.25,0.7758,1.1492,9345.5,38070.0,123.578125,142.21875,481.5,1228.75,624.0,55.46,1278.8
2017-01-17,2287.5,5259.25,0.7798,1.1558,9485.0,37980.0,124.03125,143.25,488.75,1251.25,632.5,55.57,1295.5
2017-01-18,2291.25,5273.5,0.76915,1.15155,9411.0,37260.0,123.515625,141.96875,488.25,1257.0,630.25,54.2,1294.7
2017-01-19,2286.25,5272.5,0.7644,1.1506,9319.5,37200.0,122.96875,141.0,489.25,1251.75,623.5,54.43,1284.1
2017-01-20,2290.75,5277.25,0.7649,1.1554,9358.5,37930.0,123.015625,140.71875,492.25,1249.25,627.5,55.53,1287.5
2017-01-23,2286.75,5282.5,0.7684,1.1592,9457.0,38430.0,123.609375,141.9375,492.5,1240.0,631.25,55.06,1298.2
2017-01-24,2299.25,5315.25,0.77395,1.1567,9389.0,38360.0,123.015625,140.53125,486.5,1241.25,625.25,55.49,1293.3
2017-01-25,2318.75,5365.5,0.7781,1.15855,9409.5,38640.0,122.609375,139.40625,489.5,1237.75,622.75,55.06,1280.2
2017-01-26,2318.75,5366.75,0.77745,1.15415,9352.0,38800.0,122.765625,139.71875,487.0,1232.25,624.75,56.09,1272.2
2017-01-27,2313.75,5381.5,0.77505,1.15415,9297.5,39500.0,122.96875,140.3125,485.75,1232.0,618.75,55.48,1270.8
2017-01-30,2300.75,5343.5,0.7762,1.1535,9401.5,39880.0,123.015625,140.1875,481.0,1206.0,612.5,54.94,1275.7
2017-01-31,2299.25,5331.75,0.78145,1.1645,9476.5,39690.0,123.265625,140.78125,483.0,1207.5,617.75,55.12,1291.1
2017-02-01,2299.25,5367.5,0.78005,1.1617,9450.5,39940.0,123.125,140.375,491.75,1220.0,630.25,56.19,1288.0
2017-02-02,2300.25,5350.0,0.78095,1.16025,9474.5,40510.0,123.171875,140.5,491.0,1220.5,631.25,55.85,1299.1
2017-02-03,2315.75,5374.0,0.78135,1.16055,9456.5,40760.0,123.078125,139.96875,488.75,1210.5,627.25,56.14,1300.5
2017-02-06,2311.25,5376.75,0.77735,1.1586,9548.0,40290.0,123.734375,141.46875,487.25,1219.5,619.75,55.32,1311.8
2017-02-07,2313.25,5395.75,0.7732,1.15325,9518.5,40330.0,123.90625,142.125,492.0,1226.5,626.75,54.48,1315.8
2017-02-08,2315.0,5410.25,0.77355,1.15225,9523.5,40600.0,124.15625,143.21875,494.5,1242.5,627.75,54.65,1319.2
2017-02-09,2329.0,5431.25,0.7746,1.1494,9427.0,40780.0,123.71875,142.125,493.25,1234.75,639.5,55.31,1316.5
2017-02-10,2337.5,5445.75,0.77735,1.14665,9419.0,40950.0,123.578125,141.84375,498.0,1243.25,647.25,56.17,1315.6
2017-02-13,2351.0,5478.25,0.7786,1.14335,9400.5,40990.0,123.390625,141.3125,498.5,1239.25,651.25,55.27,1305.5
2017-02-14,2361.75,5495.0,0.7782,1.1407,9357.5,41110.0,123.03125,140.5625,497.75,1230.25,648.0,55.55,1305.1
2017-02-15,2375.25,5529.0,0.77755,1.1424,9351.0,41160.0,122.765625,139.875,501.75,1245.25,652.5,55.44,1312.8
2017-02-16,2370.25,5519.5,0.7785,1.1509,9439.0,40990.0,123.25,140.75,497.0,1228.75,646.25,55.59,1321.3
2017-02-17,2372.75,5544.75,0.77645,1.14385,9453.0,40770.0,123.5,141.1875,491.75,1217.75,641.0,55.62,1318.8
2017-02-21,2384.75,5562.75,0.77435,1.138,9403.0,41880.0,123.5,141.25,493.0,1211.75,636.75,56.17,1318.6
2017-02-22,2385.75,5570.0,0.77315,1.14025,9438.0,42150.0,123.5625,141.3125,494.75,1208.5,642.25,55.43,1313.0
2017-02-23,2387.5,5551.0,0.7759,1.14025,9466.5,42820.0,123.84375,141.75,489.0,1197.0,639.5,56.29,1331.1
2017-02-24,2389.75,5562.25,0.77675,1.13935,9527.5,42130.0,124.453125,143.15625,487.5,1198.75,634.5,55.83,1338.0
2017-02-27,2393.0,5566.5,0.77365,1.14175,9461.0,42080.0,123.953125,142.5625,485.0,1196.5,625.75,55.89,1338.5
2017-02-28,2387.5,5551.25,0.7657,1.14215,9509.5,41700.0,123.9375,142.84375,490.25,1210.0,631.0,55.85,1333.6
2017-03-01,2418.25,5605.0,0.7621,1.1372,9391.5,42320.0,123.078125,140.625,498.5,1225.5,643.25,55.67,1329.7
2017-03-02,2406.75,5583.75,0.76,1.13285,9327.5,41920.0,122.859375,140.28125,495.5,1211.25,639.5,54.45,1312.6
2017-03-03,2406.0,5591.0,0.7594,1.14255,9357.5,43100.0,122.9375,140.4375,496.5,1211.5,640.75,55.17,1306.2
2017-03-06,2400.25,5580.0,0.75875,1.14135,9372.5,43020.0,122.953125,140.25,494.75,1211.5,645.5,55.04,1305.2
2017-03-07,2391.25,5568.75,0.75835,1.13935,9363.5,43300.0,122.8125,140.03125,492.5,1200.25,644.0,54.98,1295.8
2017-03-08,2388.75,5582.0,0.7543,1.1374,9334.0,42820.0,122.5,139.09375,489.0,1196.75,635.25,52.12,1289.1
2017-03-09,2391.0,5585.75,0.7531,1.14175,9299.5,42340.0,122.1875,138.0,483.75,1186.0,632.25,51.12,1282.9
2017-03-10,2396.5,5601.0,0.7558,1.15165,9302.5,42860.0,122.375,138.03125,481.25,1181.75,628.75,50.32,1281.1
2017-03-13,2399.75,5614.5,0.75715,1.14835,9306.5,43020.0,122.15625,137.5625,477.75,1181.25,619.0,50.23,1282.8
2017-03-14,2391.0,5600.75,0.75465,1.1435,9310.0,42730.0,122.234375,138.03125,479.0,1174.5,618.25,49.64,1282.3
2017-03-15,2408.5,5634.5,0.76335,1.1528,9408.5,43880.0,123.09375,139.46875,480.25,1173.5,623.25,50.67,1280.4
2017-03-16,2407.0,5630.25,0.7631,1.15725,9421.0,44150.0,122.953125,139.0625,482.75,1177.0,623.5,50.53,1306.8
2017-03-17,2403.25,5623.75,0.7628,1.15655,9466.5,44400.0,123.109375,139.625,484.25,1175.5,624.0,50.6,1309.9
