date,TY_volume_chg,US_volume_chg,C_volume_chg,S_volume_chg,W_volume_chg,CD_volume_chg,EC_volume_chg,JY_volume_chg,MP_volume_chg,NQ_volume_chg,ES_volume_chg,GC_volume_chg,CL_volume_chg,TY_opening_down,TY_opening_unch,TY_opening_up,US_opening_down,US_opening_unch,US_opening_up,C_opening_down,C_opening_unch,C_opening_up,S_opening_down,S_opening_unch,S_opening_up,W_opening_down,W_opening_unch,W_opening_up,CD_opening_down,CD_opening_unch,CD_opening_up,EC_opening_down,EC_opening_unch,EC_opening_up,JY_opening_down,JY_opening_unch,JY_opening_up,MP_opening_down,MP_opening_unch,MP_opening_up,NQ_opening_down,NQ_opening_unch,NQ_opening_up,ES_opening_down,ES_opening_unch,ES_opening_up,GC_opening_down,GC_opening_unch,GC_opening_up,CL_opening_down,CL_opening_unch,CL_opening_up
2015-12-07,-0.5781122546802999,2.6378212533688874,-7.813045291659217,16.13695326198203,-22.549019607843142,12.585901925398272,2.614272736649411,2.747999440505892,8.485126421225123,2.805452923939359,3.33797810154503,-0.3291215377642486,10.582040023689997,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
2015-12-08,-2.3600414725591894,15.594686486021104,0.36563746491357996,9.815039366044438,-4.1781324527609645,12.531083552057162,0.3909899237048226,15.164598645265675,62.89753014501569,4.528390398661329,5.176296673773449,0.6768491524511386,12.65455816395551,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2015-12-09,1.5801373867070243,2.2148855989397207,16.675252989880406,4.790668740279929,-1.5459723352318901,8.798773657213612,9.907318170136218,21.38190188820108,7.679746318677669,8.98557279129995,9.238298674458816,2.599001542150218,2.665053098846615,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0
2015-12-10,-19.332049746469355,-10.663642976849303,2.015359626574995,-1.8919448385583768,0.3289580294927918,-4.414805758951225,-23.349005245243266,-11.823281217324986,5.113532831355403,-3.946694628655482,-7.381655273693433,-9.760452680935918,-0.40749051341714,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1
2015-12-11,14.680213620762334,-5.402299388483257,4.849979131563896,-11.385722238358028,-5.128163713598114,1.071281978016499,-9.710453862521822,2.1194450450953073,8.377393730794925,-20.79174007465931,-6.530355050258341,-8.146845654311493,-9.960733449716296,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
2015-12-14,17.269095433397695,-1.1605094623111853,-4.620476643298916,-24.48761501561993,-23.802308556641364,-2.4442943653787075,-0.40580273271009354,2.0131852018820493,2.9353869174309635,-4.837348473223876,-4.372629085384896,1.8572414215301023,-14.472847355821216,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0
2015-12-15,-0.9968378465758867,-20.30386947726986,-4.089992194081405,-25.538494927025123,-9.573921397770182,-13.798163280795391,-0.2499865712613767,-11.535409829113723,-27.369653101683493,2.1817888645800037,1.8305009897418134,-1.6841667533007518,-20.550175332436808,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0
2015-12-16,-1.708413928561658,-5.847125289005281,-13.460438205597244,-21.7550762654231,2.9897212887922517,-11.95187872028774,-10.908789454553443,-5.507206155980948,-4.644052589806409,-7.122962831195706,-6.638123611339399,0.038992280850161494,-17.623993862714777,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0
2015-12-17,-7.21447055072507,1.8863627484331982,20.890560837298523,-15.498991153189515,3.6514562640948087,2.151772538158299,-2.6392201555775943,1.9279958561839474,-8.1680731873254,1.654325449782516,3.330861949206334,10.32677989839534,-12.826623914165305,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
2015-12-18,-23.5214235052463,-8.043878592211351,8.17774285978372,8.385680699434285,10.878622349782429,-4.099873037720855,-7.467934003924212,4.573482993019075,-14.17120834170735,8.66122350370631,5.811068039251631,-4.659204713694847,14.091121760062528,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0
2015-12-21,-27.365096506873517,-8.858480740752798,1.300865107337397,7.914827273574597,-0.10437541750167002,-9.539202009360109,-7.645492649888938,-5.4344218458998865,-13.624426078971542,1.5946594848259967,0.01619522296767809,-0.8811610222849533,4.749705440434107,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0
2015-12-22,-10.368051412840275,-8.370661006697786,2.8839125056230266,3.020571608040207,2.490909850796187,-5.509355509355512,-7.959922230315273,-5.736789755231187,-12.698935819610263,-11.176588795401782,-10.483674839345827,-5.593600253455307,1.6871549455652404,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0
2015-12-23,-14.84875518334015,-7.024784833158153,-6.01947053800171,-4.101153139695294,-3.8005138033682773,-7.531772914133517,-17.631883949601814,-26.43370182823678,-18.44784334737816,-11.165303170351686,-11.875596252321337,-12.086132719426008,4.484095598294865,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
2015-12-24,-24.483837831278557,-22.270134891921423,-29.122444825681132,-14.582041867340623,-10.762578949599428,-19.698813805410865,-21.090735781398948,-12.346134086086611,-24.955576460750496,-22.577620710136056,-23.40572059238927,-21.015011404086383,-5.249745498340658,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1
2015-12-28,-18.40703014096028,-10.247383765019128,-11.36284383910075,-12.814715569697979,-9.020520615618462,-22.936039144589348,-18.90061708865815,-33.87522715090664,-8.316337190214199,-25.635546203057125,-24.146489972204822,-12.032960394364832,-11.54462679452813,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
2015-12-29,1.805273908439332,1.1518941947161196,15.690267637087352,9.640894295928709,-3.46159870516368,-3.260690841480847,-4.590644542255602,-10.098294104660328,-10.016928185428743,-3.5816970493869347,-9.917048470513492,-9.109039265563107,-4.169741884503147,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
2015-12-30,9.331619537275067,31.130089691425862,0.6041026974585826,-0.15962779470307903,-8.923742563547863,2.9920899522782296,-8.007781040528323,-7.021929326212928,8.60436790757691,-7.812063033197698,-10.616349328232278,4.71539014851574,-2.5290021623607184,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
2015-12-31,0.1266001842231408,-4.3784017156325055,6.314931352958124,-10.482086278332934,-13.500593824228025,-8.314979022133077,-8.101446542574685,3.2139802028595845,2.350707321948086,2.835367360468473,0.6400395853401959,-3.0968956002724575,-6.902444887293259,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
2016-01-04,42.246778399530896,25.085786527000188,44.628246009407235,12.296483451858471,31.445439879174813,38.05824973865845,49.21785307753562,51.139688189866575,18.154597233523187,49.77660075173516,52.60759036939553,30.93707743353607,18.767813801938004,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
2016-01-05,18.878305683209128,11.560856454415065,9.29240159313091,22.025137226758737,7.962082832819766,19.885568721448607,18.895293160488933,21.938578247915835,6.200589482962851,20.54609751725572,18.092513220109687,7.49290289707381,13.352357001647341,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1
2016-01-06,16.017668131839272,13.183041994021153,-3.9246077758583846,10.156964037353466,6.257407541784578,14.85881117798867,10.31992113495177,25.211848161495748,17.920319551797466,17.65954224398662,21.391103464480725,21.889892414867244,17.85441181929544,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
2016-01-07,17.746190203811306,1.5477131093071825,6.3576803241339395,-14.12286714043505,14.484407011154113,18.165993568850812,23.73130751892648,35.67782640070441,25.131058956367454,29.594503509029224,28.549292317074432,19.647116830266768,17.24311890003193,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
2016-01-08,55.95071271673023,19.72786729700344,21.509665541577167,-10.603209274972698,26.103036207822168,9.992449573940249,20.805481502551423,22.17270908558603,17.462279905077203,18.83632747387565,42.936603155611216,19.016781177221706,12.872901682952017,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1
2016-01-11,0.3637671879504463,0.7763752503503794,-5.14436821040595,10.45212341061377,-0.7789218082338744,0.07677026917225807,-7.508888061358931,-3.8281696975506305,9.25987818443933,3.721399567194297,1.8838317708786083,4.287253938567851,-6.010036098218895,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0
2016-01-12,6.369910444390754,10.860330785242029,15.211745854744011,19.06986241927661,22.81214740890238,4.061783455539585,-2.083517642194663,2.787632256798552,15.308405241291148,5.832112367891542,5.008525331744243,7.330249349125014,-5.496428832194568,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0
2016-01-13,23.81965833492024,30.244509996722392,16.21157359166749,-4.286000114331442,7.714603659325585,6.608177222477823,-0.7729596869808236,-2.75374659228531,6.13715552739943,7.77267491656575,4.356606434654235,-3.499551786373646,-8.192711466482319,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
2016-01-14,0.9265592041088372,1.6037310016868582,3.0815866382043264,31.1005927761934,-1.230118687232709,1.0907172942539163,-5.892065061257408,-9.08825576202,-0.7919868686115022,1.264875345121709,0.44783462643608657,-3.88313242132828,-9.779915776180811,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
2016-01-15,4.469754206382479,21.07130696675942,-6.9801466707914095,22.88786132434339,-9.053758209681337,11.843475004680764,23.73361451647458,-2.314140420509762,15.726281036486087,3.918056549234909,-11.924516267211057,-1.8594175140360472,-11.972613936956849,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0
2016-01-19,4.08988107634224,1.5256809683735055,3.9849600525850404,0.14133718882648427,-7.657537177704081,10.320144101674728,22.01879590058503,9.101350150172614,4.683534843822594,20.739271682058327,21.63345969340096,-3.9174463309015173,27.21390359264347,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
2016-01-20,22.467897127602523,1.015382174562083,-7.310805166854172,-4.389151369035775,-14.677769732078206,13.105636182279115,2.5153625777610955,7.391776028746812,3.647108851455596,7.1204509961587945,8.616945303595143,2.6746485608679773,18.945241782030234,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0
2016-01-21,-9.73860599361635,-15.098760118004007,11.259189497485202,10.224764781043106,-4.652465416277694,4.916211710325772,8.211496311719078,10.8475154898197,4.11591893939619,1.0998297039907479,-0.8700604744865656,2.7718715621478616,13.5741834885856,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0
2016-01-22,-2.5452013049839897,-3.635150455154302,1.9071282887655683,-5.778029524637534,-7.318332324562955,1.5327930763446893,-2.8085406894730554,0.8908052187569765,17.756358814612845,-6.152930318010473,-4.997959298731207,-4.172479151766635,8.639306161014469,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
2016-01-25,-23.47901339812814,-27.94718717775385,0.8496118924182943,-2.418178513675351,5.1149568791656295,-6.776646890601359,-25.643440830736917,-8.827346503050835,-15.162432828529557,-9.35103777917412,-10.120258698278182,-13.369624119414759,8.301843957484586,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0
2016-01-26,-5.290772251653419,-5.525228297409606,-1.6415965804804846,1.5716782715837059,11.1391294814165,-4.312739351449884,-23.354508644682195,-11.76287457743936,-5.448499244223714,-23.446222389673,-23.787905883202747,-9.215614355334909,-2.4829090794530906,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0
2016-01-27,-32.06957949189222,-13.542678329060475,-1.6523914196922582,-4.611514681336245,0.8253592450100263,-8.440636742193213,-0.973032225107491,1.4229462142973641,-6.60655722729224,-10.647491364567896,-14.88160092871373,-9.190376788535826,1.846606132014674,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0
2016-01-28,-2.8288004974913896,-5.593508442809462,-12.678961372602993,-4.533288642872286,0.22992629313156945,-2.1086956968708788,-12.336740473102012,-14.15322210115913,-1.0091129913108687,-7.20621476932851,-4.582004315042364,-4.236471211068256,4.392296949139718,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0
2016-01-29,7.216003822964721,5.4100744414122595,4.9422514374096425,8.555865344898795,15.726022939884492,-1.09071203983944,12.253096711552242,18.07170727853343,-21.53716939494747,-0.1966297476834697,2.991208138878785,-1.2443141506070308,-0.6011995943502406,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
2016-02-01,6.011465697889324,3.5571556777070445,-2.9665140756226824,1.275142567692911,8.425299798962467,2.618714935508936,6.222553740336129,1.0957700663635423,2.1883041377544505,-1.1940555331964036,1.0196705764415586,9.248636071887033,-0.28382636504725833,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1
2016-02-02,5.194135099773596,8.22875867882181,4.379230642232128,-17.42481167696729,18.64400186712307,-5.132333160889803,-0.08944819715616421,4.537127581892483,-1.1354206889752516,0.3938871519153785,3.1333381366972413,3.0513889143885367,-1.2988647645459548,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0
2016-02-03,40.925249150912,14.752933117721954,3.667207086084865,6.112188546826729,21.30968383550268,5.226765085680376,14.98157981394583,8.936332739661108,6.278306394648274,4.545983735862017,6.91252740646305,9.223396105400067,2.1978514264143,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
2016-02-04,0.257787021277216,1.2649990357823513,-0.06408202499200084,13.084748306320229,19.658204356678244,-4.256130677224761,10.142346365715154,9.475289719345808,14.318945969192272,-1.8115407422667782,0.022852916404777653,3.281007642734051,-4.0252160096880285,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0
2016-02-05,2.046993080077772,2.09444341638208,20.201071772088135,13.421078824014506,38.232083298826275,-2.0704601648054313,0.23247499329633925,-12.446341273354875,-3.954788734802762,6.368198701409169,19.527540035994832,11.34672042177083,-0.279366861822562,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0
2016-02-08,3.755185486895147,8.779857632480878,25.295469989394203,4.665574619942668,18.573124768523552,-5.781148093695768,3.934801800684374,9.454945919062968,3.395871685402063,14.46727975476476,6.849848682726524,15.801119505467925,-1.0249349854673433,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
2016-02-09,6.132202976230416,5.69501602028105,20.866078873139475,31.085435040383917,13.933074573390595,-0.08893248170900883,9.817965973723705,11.022221904512557,4.821646267967967,8.810173627929506,4.798828466575563,9.24089873527664,4.461710273425329,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
2016-02-10,-19.317022239661664,-2.940267679584774,7.534644393049527,4.727546287130989,13.308847837831308,-7.3534419792055665,-4.959085643503531,-1.2234471091122348,-3.316260320192922,-2.422221603956709,-3.1748398972529985,-1.343151375412707,-0.6907957396351776,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1
2016-02-11,9.860417116470646,15.712928110357934,11.840281095288892,0.6654006217773165,16.436635604467547,1.1625519358543233,2.6055959106806608,8.629464373015923,-9.057206449530222,5.413399599507826,6.485508539720016,20.359158320194577,-7.406450285246638,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
2016-02-12,-1.2299179672406986,-0.6095513044969654,-8.927008546412498,-13.92467231561704,-15.25833934312012,-2.8997927645509716,-4.357145666452547,3.3786910834929103,19.842619128576285,-5.632215667736389,-16.62071013556143,-1.2193059639032506,-4.429596547071653,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1
2016-02-16,15.277467851071073,-1.7023383271603738,-10.872157910756906,-6.032717777285517,-12.934168012924069,6.509054403844231,3.0163049065500807,1.2452992004922407,6.607303202633956,-9.64085201406148,-5.121272437192434,33.59728378990216,-3.07313343806971,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0
2016-02-17,-5.275212535392043,-4.199093443452029,-23.38899174789187,-14.381643616413298,-14.720597736949356,16.17903967163621,3.850020550395767,2.5720481644505533,25.42435834444677,-10.305764655645696,-7.72740729814642,-3.0664814106517078,-10.459813672542547,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
2016-02-18,-4.807261860490698,-3.768426712796038,-9.012459207589918,-19.83112505423356,-16.603529834581504,-6.876530284512993,-6.296170278192598,-13.514234850580884,9.084295377756431,-9.530361865712132,-6.564421420109811,9.287204987283507,-13.954921944546308,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
2016-02-19,-12.19934712270726,-15.895775883467032,-17.686988888820412,-27.900066608384332,-36.01490842384183,-11.69459412246873,-13.004158304226223,-16.046613079129138,-9.51434312342354,-16.600652880951458,-15.125641102602682,-2.923024683360498,2.9154585861058675,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0
2016-02-22,-5.0776084681321345,-7.829657001471607,3.0684629983865985,14.108680432758591,3.3466215232270176,-7.7839998376853865,8.433612902380778,1.5352905119912397,-15.698188089107267,-8.175512402731282,-6.63892280096415,-1.9680793531619254,3.6912062041752876,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
2016-02-23,-7.420344653599756,8.821914643658948,-4.216696811872126,15.36359668819298,13.312314507393289,-8.91436837878572,-7.494133506415694,-6.6627052272046665,-10.201536745708387,-6.999890841439731,-4.772342861715382,-28.110910090407693,4.197026810823857,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2016-02-24,14.656137599973471,16.274689079333577,8.213511094932576,2.5999089867372884,15.3709244938406,-20.94954271100362,-7.493366622095945,-14.10827226768229,-30.37450109688472,3.9027496069215606,5.933021265106935,11.758449666393215,9.158285513782104,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0
2016-02-25,2.238876641679298,2.656772331296918,-2.351209769259071,8.67244152554601,-10.835208364209599,5.188535109698717,-1.1731913496076318,4.029927144496945,-26.83928163250672,1.0788648147847146,2.5944122139518413,-8.606108109801102,6.79942088413419,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1
2016-02-26,-0.9842502004091265,-3.0253724942396634,-5.580335516282402,5.2399169953088505,6.940268060865232,8.762418661399018,6.740875460630931,0.843284913484026,9.17088351691438,3.2939492737600875,3.227265646463063,-9.416326752979254,4.145406702052687,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2016-02-29,12.780738203323128,1.8831131521933955,-8.196135662273308,-6.357409189881218,-1.6454247442491354,5.389235551193066,-11.390013398966264,-12.67342173822896,3.580166550694709,4.8272635776517925,4.58454477696196,1.5153175997431219,-1.2984567118318644,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0
2016-03-01,-9.10882810961263,-8.168508309323046,5.390837811208906,-8.563858451589722,-11.113744926911618,9.381781318803162,3.434403635550929,-4.9918447824673144,6.607831664716318,4.860182413703243,4.6045824830636475,2.6199863544368176,-0.12789300080478086,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
2016-03-02,-12.592813824800682,-17.788784814837783,-9.124440254536891,0.5200574082259618,-15.547546123821142,-2.9500695088044444,-8.212934196080269,9.966602334169536,-1.175926537623032,-4.929923550389062,-5.062429890186107,-9.24396039898986,-2.3819507236712747,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
2016-03-03,-5.054930174579376,-7.289899021147245,-3.3788485893728453,-6.491243308976019,15.838628186480907,-5.607680233009252,1.5097000641545617,-6.894613918664729,-0.6340407369887913,-4.7746345954312295,-3.101235318076422,1.754083559057709,-3.393467115092229,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
2016-03-04,4.589760873062647,4.693451353938115,9.269283419971904,23.612296438213,-1.3894395982024907,0.4622150279953106,9.520700490560687,3.8423374783441537,1.2839355392943195,1.4204689894254843,3.955496467447602,14.407866609662237,-2.0022754678675447,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
2016-03-07,-19.25785929479174,-6.697005008624979,5.522529825509501,11.949313344229653,6.81052825573408,1.1455006057935897,-2.6842526451935464,-2.3565315922396786,2.03356922055029,-0.3078795413582112,-2.104967518737841,3.2112840905886055,8.636585833483364,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
2016-03-08,-6.126103716087483,-3.24320631344606,1.1771415712550932,1.7339464167344887,4.688480361400435,4.650207681896667,0.9627853046598525,2.8221143027594353,2.5649114900222876,0.11658501074176664,19.751964541697813,-0.46590268645501154,6.09711368213084,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
2016-03-09,-5.972747605133842,-2.461883431240345,2.82616948580588,0.30186687340973783,-2.2482432088221658,18.196764689268058,14.528313975839053,-8.363626647258585,-10.438586640757357,-2.3330803955719945,-0.704055428284886,3.607657489164421,-9.431907825294712,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0
2016-03-10,10.389815681750056,11.016706747322354,5.667040839539501,7.587275874403332,-4.385312804163063,15.633520812162324,36.04832222501944,19.272419275335146,1.8753032376238161,14.529172036808918,10.776301313169906,6.504092642352326,-7.796136684671165,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0
2016-03-11,-7.456726632316649,-5.413024531134688,-12.511337848473406,-10.502260420289138,0.687725935603853,-8.882595038589717,-2.1898087632225347,-14.777868064270521,-0.634106925945943,-9.344681991638417,-8.346627092001238,-9.912128887997374,-11.928835114254838,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
2016-03-14,9.948669565909936,11.436858676598547,-7.011896261693557,-10.919959862507746,-9.424679780602956,-1.4343215382191372,-0.21498472175244082,-6.090406022514763,-6.9410636968744015,-11.285368219638636,-6.729503273477958,-1.2554457017792144,-22.523762598893025,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
2016-03-15,-3.419742026834669,-6.1284722615164835,-14.15073467209807,-4.471745413932432,-5.834168292640047,-9.874874656668267,-4.5399820236654325,-3.8720347710729937,-7.432741329722282,-6.004537009439075,-18.717876466745917,-3.214920924866601,-28.01408620978782,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
