date,negative_proportion_min,negative_proportion_max,negative_proportion_mean,positive_proportion_min,positive_proportion_max,positive_proportion_mean,neutral_proportion_min,neutral_proportion_max,neutral_proportion_mean,combined_score_min,combined_score_max,combined_score_mean
2011-07-14,0.263,0.48,0.3715,0.0,0.17,0.085,0.351,0.737,0.544,-0.6486,-0.3612,-0.5049
2011-07-15,0.0,0.27,0.094125,0.0,0.328,0.099875,0.658,1.0,0.806,-0.5859,0.7184,0.069625
2011-07-16,0.0,0.16,0.08,0.135,0.241,0.188,0.705,0.759,0.732,-0.1027,0.4802,0.18875
2011-07-18,0.0,0.0,0.0,0.187,0.187,0.187,0.813,0.813,0.813,0.5994,0.5994,0.5994
2011-07-19,0.0,0.235,0.118,0.0,0.2,0.0682,0.6,1.0,0.8138,-0.5574,0.1779,-0.0759
2011-07-20,0.0,0.279,0.1395,0.0,0.107,0.0535,0.615,1.0,0.8075,-0.6369,0.0,-0.31845
2011-07-21,0.0,0.429,0.18666666666666668,0.0,0.335,0.13833333333333334,0.491,1.0,0.6750000000000002,-0.7717,0.4919,-0.09326666666666668
2011-07-22,0.24,0.24,0.24,0.0,0.0,0.0,0.76,0.76,0.76,-0.6249,-0.6249,-0.6249
2011-07-23,0.0,0.375,0.1875,0.0,0.0,0.0,0.625,1.0,0.8125,-0.5859,0.0,-0.29295
2011-07-25,0.0,0.317,0.1585,0.0,0.194,0.097,0.683,0.806,0.7445,-0.8516,0.6249,-0.11335
2011-07-26,0.0,0.44,0.2784,0.0,0.392,0.0784,0.56,0.82,0.6432,-0.8481,0.7497,-0.31574
2011-07-27,0.0,0.291,0.14625,0.0,0.212,0.09775,0.643,1.0,0.75625,-0.802,0.25,-0.138
2011-07-28,0.0,0.513,0.172,0.0,0.266,0.0945,0.374,1.0,0.7332500000000001,-0.8176,0.6113,-0.20745000000000002
2011-07-29,0.0,0.272,0.14285714285714285,0.0,0.568,0.1737142857142857,0.432,0.834,0.6835714285714286,-0.7506,0.7845,0.02389999999999996
2011-07-30,0.0,0.313,0.123,0.0,0.43,0.19533333333333333,0.549,1.0,0.6813333333333333,-0.6908,0.9153,0.042133333333333335
2011-07-31,0.156,0.319,0.2375,0.125,0.15,0.1375,0.556,0.694,0.625,-0.6344,-0.0258,-0.3301
2011-08-01,0.342,0.342,0.342,0.103,0.103,0.103,0.556,0.556,0.556,-0.6808,-0.6808,-0.6808
2011-08-02,0.0,0.122,0.061,0.267,0.344,0.3055,0.611,0.656,0.6335,0.3818,0.6369,0.50935
2011-08-03,0.0,0.359,0.2025,0.0,0.199,0.04625,0.479,1.0,0.7512500000000001,-0.6808,0.0,-0.261075
2011-08-04,0.0,0.275,0.05285714285714286,0.0,0.339,0.10814285714285717,0.625,1.0,0.8392857142857143,-0.6149,0.6249,0.09265714285714287
2011-08-05,0.181,0.2,0.1905,0.0,0.119,0.0595,0.7,0.8,0.75,-0.3612,-0.128,-0.2446
2011-08-06,0.0,0.277,0.14300000000000002,0.0,0.206,0.06866666666666667,0.516,1.0,0.7879999999999999,-0.3612,0.0,-0.2114666666666667
2011-08-09,0.0,0.129,0.08566666666666667,0.0,0.252,0.084,0.619,1.0,0.8303333333333333,-0.296,0.3818,0.028599999999999997
2011-08-10,0.0,0.289,0.07225,0.0,0.126,0.0315,0.711,1.0,0.89625,-0.7579,0.3818,-0.09402500000000001
2011-08-11,0.0,0.22,0.0732,0.0,0.143,0.0528,0.78,1.0,0.8742000000000001,-0.4767,0.3007,0.023280000000000002
2011-08-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
2011-08-13,0.115,0.166,0.1476666666666667,0.0,0.281,0.17933333333333334,0.553,0.838,0.673,-0.4019,0.4019,0.10606666666666666
2011-08-14,0.0,0.12,0.06,0.237,0.577,0.407,0.423,0.643,0.533,0.4408,0.802,0.6214000000000001
2011-08-16,0.0,0.456,0.12657142857142858,0.0,0.293,0.12242857142857143,0.544,1.0,0.751,-0.7713,0.6369,-0.0018428571428571303
2011-08-17,0.0,0.0,0.0,0.0,0.225,0.13066666666666668,0.775,1.0,0.8693333333333334,0.0,0.5859,0.3421
2011-08-18,0.0,0.172,0.113,0.0,0.615,0.21725,0.385,0.864,0.66975,-0.4019,0.4939,0.01150000000000001
2011-08-19,0.0,0.375,0.17200000000000001,0.0,0.0,0.0,0.625,1.0,0.828,-0.765,0.0,-0.36106666666666665
2011-08-20,0.0,0.094,0.03133333333333333,0.0,0.344,0.15633333333333332,0.656,1.0,0.8123333333333335,0.0,0.8126,0.3207333333333333
2011-08-23,0.0,0.451,0.185,0.0,0.133,0.053500000000000006,0.549,0.919,0.7615,-0.7351,0.3182,-0.24492499999999998
2011-08-24,0.0,0.337,0.18875,0.0,0.0,0.0,0.663,1.0,0.81125,-0.765,0.0,-0.46209999999999996
2011-08-25,0.0,0.176,0.088,0.0,0.238,0.119,0.586,1.0,0.7929999999999999,0.0,0.2263,0.11315
2011-08-26,0.0,0.307,0.11120000000000001,0.0,0.209,0.1186,0.693,0.811,0.7702,-0.6486,0.6369,0.06348000000000001
2011-08-27,0.0,0.239,0.08075,0.0,0.366,0.123,0.634,1.0,0.7965,-0.296,0.6369,0.14179999999999998
2011-08-30,0.0,0.247,0.133,0.0,0.244,0.1035,0.67,1.0,0.76325,-0.6597,0.5106,-0.14264999999999997
2011-08-31,0.0,0.241,0.08399999999999999,0.0,0.162,0.062,0.759,1.0,0.85375,-0.5423,0.2732,-0.080175
2011-09-01,0.0,0.292,0.1512,0.0,0.213,0.0772,0.708,0.823,0.7718,-0.5106,0.4019,-0.23748000000000005
2011-09-02,0.0,0.43,0.22133333333333335,0.0,0.0,0.0,0.57,1.0,0.7786666666666666,-0.8074,0.0,-0.4926333333333333
2011-09-03,0.12,0.313,0.2165,0.0,0.133,0.0665,0.687,0.747,0.7170000000000001,-0.8481,0.0772,-0.38544999999999996
2011-09-07,0.0,0.289,0.11357142857142856,0.0,0.252,0.10071428571428573,0.625,1.0,0.7857142857142857,-0.7269,0.4939,-0.0911142857142857
2011-09-08,0.0,0.2,0.09575,0.0,0.433,0.1665,0.567,1.0,0.7375,-0.128,0.7497,0.1937
2011-09-09,0.0,0.237,0.0474,0.0,0.508,0.23480000000000004,0.492,1.0,0.7178,-0.6808,0.7717,0.24368000000000004
2011-09-10,0.096,0.318,0.18166666666666667,0.0,0.261,0.16266666666666665,0.455,0.869,0.6553333333333333,-0.25,0.3818,-0.02463333333333334
2011-09-13,0.0,0.23,0.0685,0.0,0.286,0.0827,0.699,1.0,0.8489000000000001,-0.6555,0.8016,0.028460000000000006
2011-09-14,0.0,0.231,0.0385,0.0,0.692,0.23349999999999996,0.308,1.0,0.7279999999999999,-0.7184,0.9735,0.35123333333333334
2011-09-15,0.0,0.366,0.1742,0.0,0.538,0.1606,0.462,0.827,0.6652000000000001,-0.8442,0.8519,-0.12124000000000001
2011-09-16,0.0,0.324,0.108,0.11,0.214,0.15433333333333332,0.462,0.89,0.7376666666666667,-0.2263,0.2732,0.1067
2011-09-17,0.0,0.0,0.0,0.0,0.466,0.18100000000000002,0.534,1.0,0.819,0.0,0.9201,0.38694999999999996
2011-09-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
2011-09-20,0.0,0.186,0.045571428571428575,0.0,0.124,0.05085714285714286,0.705,1.0,0.9035714285714286,-0.1761,0.3089,0.050628571428571426
2011-09-21,0.0,0.28,0.07,0.0,0.0,0.0,0.72,1.0,0.9299999999999999,-0.5423,0.0,-0.135575
2011-09-22,0.0,0.196,0.0392,0.0,0.615,0.3268,0.385,0.804,0.634,-0.296,0.9042,0.50046
2011-09-23,0.141,0.488,0.32966666666666666,0.115,0.254,0.16466666666666666,0.388,0.605,0.5056666666666666,-0.9337,0.4344,-0.4059
2011-09-24,0.0,0.191,0.06366666666666666,0.11,0.262,0.20433333333333334,0.567,0.89,0.7316666666666668,0.1779,0.4939,0.315
2011-09-26,0.489,0.489,0.489,0.0,0.0,0.0,0.511,0.511,0.511,-0.8595,-0.8595,-0.8595
2011-09-27,0.199,0.199,0.199,0.099,0.099,0.099,0.702,0.702,0.702,-0.4019,-0.4019,-0.4019
2011-09-28,0.0,0.189,0.062,0.0,0.313,0.05216666666666667,0.687,1.0,0.8858333333333334,-0.6908,0.6249,-0.11088333333333333
2011-09-29,0.0,0.382,0.04775,0.0,0.545,0.224875,0.455,1.0,0.727375,-0.836,0.8074,0.281725
2011-09-30,0.0,0.45,0.1176,0.0,0.291,0.13019999999999998,0.512,1.0,0.7522,-0.8479,0.6249,0.06515000000000001
2011-10-01,0.0,0.367,0.15833333333333335,0.0,0.154,0.050333333333333334,0.603,1.0,0.7915000000000001,-0.7964,0.4767,-0.21653333333333333
2011-10-03,0.214,0.378,0.31766666666666665,0.0,0.178,0.09433333333333332,0.444,0.682,0.5883333333333334,-0.4019,-0.3089,-0.35026666666666667
2011-10-04,0.0,0.131,0.018714285714285715,0.0,0.615,0.17757142857142857,0.385,1.0,0.8037142857142856,0.0,0.7506,0.2710428571428572
2011-10-05,0.0,0.292,0.10859999999999999,0.0,0.539,0.18860000000000002,0.461,1.0,0.7027999999999999,-0.765,0.8481,0.12382
2011-10-06,0.0,0.3,0.187,0.0,0.246,0.077,0.7,0.779,0.736,-0.8074,0.6389,-0.30937499999999996
2011-10-07,0.126,0.225,0.1755,0.0,0.184,0.092,0.69,0.775,0.7324999999999999,-0.4939,0.25,-0.12195
2011-10-08,0.0,0.339,0.14483333333333334,0.0,0.276,0.07383333333333335,0.661,1.0,0.7813333333333333,-0.7717,0.6361,-0.15018333333333336
2011-10-11,0.0,0.18,0.09,0.0,0.0,0.0,0.82,1.0,0.9099999999999999,-0.296,0.0,-0.148
2011-10-12,0.0,0.232,0.1378,0.0,0.2,0.1202,0.64,1.0,0.7418,-0.2732,0.4864,0.007679999999999998
2011-10-13,0.0,0.0,0.0,0.0,0.377,0.1885,0.623,1.0,0.8115,0.0,0.8169,0.40845
2011-10-14,0.0,0.368,0.12266666666666666,0.0,0.0,0.0,0.632,1.0,0.8773333333333334,-0.5423,0.0,-0.18076666666666666
2011-10-15,0.308,0.449,0.3785,0.0,0.0,0.0,0.551,0.692,0.6214999999999999,-0.7635,-0.6908,-0.72715
2011-10-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
2011-10-17,0.0,0.12,0.04,0.0,0.333,0.19233333333333333,0.636,1.0,0.7676666666666666,0.0,0.7184,0.3598666666666667
2011-10-18,0.0,0.449,0.17316666666666666,0.0,0.252,0.083,0.551,1.0,0.7438333333333333,-0.6908,0.5719,-0.18536666666666668
2011-10-19,0.0,0.29,0.1377142857142857,0.0,0.154,0.08128571428571428,0.556,1.0,0.7809999999999999,-0.4767,0.0258,-0.16501428571428572
2011-10-20,0.0,0.256,0.11666666666666665,0.0,0.064,0.021333333333333333,0.744,1.0,0.8620000000000001,-0.4767,0.0,-0.20993333333333333
2011-10-21,0.0,0.521,0.1637,0.0,0.231,0.0602,0.479,1.0,0.7762,-0.8225,0.5994,-0.2017299999999999
2011-10-22,0.0,0.381,0.21075000000000002,0.0,0.497,0.17125,0.503,0.734,0.618,-0.7922,0.7845,-0.20740000000000003
2011-10-25,0.0,0.163,0.055,0.0,0.12,0.04499999999999999,0.766,1.0,0.900142857142857,-0.5106,0.3535,-0.04105714285714287
2011-10-26,0.0,0.118,0.05333333333333334,0.0,0.304,0.11950000000000001,0.664,1.0,0.8271666666666667,-0.2411,0.5859,0.15333333333333335
2011-10-27,0.0,0.246,0.07525000000000001,0.0,0.274,0.0925,0.55,1.0,0.832125,-0.7351,0.7506,0.08003750000000001
2011-10-28,0.0,0.582,0.207,0.0,0.3,0.12866666666666668,0.418,1.0,0.6643333333333334,-0.9313,0.7184,-0.06866666666666667
2011-10-29,0.084,0.188,0.136,0.0,0.139,0.0695,0.777,0.812,0.7945,-0.4588,0.2458,-0.1065
2011-11-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
2011-11-02,0.0,0.444,0.192,0.0,0.078,0.008666666666666666,0.556,1.0,0.7993333333333333,-0.7579,0.1531,-0.3858
2011-11-03,0.0,0.264,0.1056,0.0,0.215,0.0696,0.521,1.0,0.8248,-0.6486,0.3818,-0.07896
2011-11-04,0.238,0.238,0.238,0.0,0.0,0.0,0.762,0.762,0.762,-0.3612,-0.3612,-0.3612
2011-11-05,0.0,0.281,0.1325,0.0,0.155,0.03875,0.564,1.0,0.82875,-0.5653,0.0,-0.2794
2011-11-09,0.0,0.386,0.20866666666666664,0.0,0.249,0.16233333333333333,0.439,0.903,0.6291666666666667,-0.5267,0.5448,-0.14093333333333333
2011-11-10,0.0,0.439,0.1086,0.0,0.262,0.0716,0.561,1.0,0.82,-0.7791,0.5046,-0.06336
2011-11-11,0.0,0.361,0.127,0.0,0.339,0.143125,0.63,1.0,0.7297499999999999,-0.8481,0.6249,0.0240625
2011-11-12,0.0,0.218,0.056624999999999995,0.0,0.38,0.119125,0.62,1.0,0.8240000000000001,-0.2516,0.8481,0.12491250000000001
2011-11-15,0.0,0.185,0.10740000000000001,0.0,0.244,0.048799999999999996,0.639,1.0,0.8437999999999999,-0.3612,0.5267,-0.06680000000000001
2011-11-16,0.0,0.545,0.18912500000000002,0.0,0.237,0.145375,0.455,0.802,0.665375,-0.765,0.6597,0.06578749999999998
2011-11-17,0.156,0.198,0.177,0.0,0.143,0.0715,0.659,0.844,0.7515000000000001,-0.5719,-0.1027,-0.3373
2011-11-18,0.099,0.377,0.1891428571428571,0.0,0.189,0.08714285714285715,0.472,0.899,0.7237142857142859,-0.7717,0.296,-0.2698714285714286
2011-11-19,0.0,0.275,0.14200000000000002,0.0,0.168,0.042,0.72,1.0,0.816,-0.6908,0.34,-0.20687499999999998
2011-11-21,0.084,0.084,0.084,0.22,0.22,0.22,0.697,0.697,0.697,0.5994,0.5994,0.5994
2011-11-22,0.0,0.388,0.132,0.0,0.283,0.11579999999999999,0.612,1.0,0.7522,-0.8588,0.7964,0.01916
2011-11-23,0.0,0.249,0.11674999999999999,0.0,0.503,0.155625,0.497,1.0,0.727625,-0.5106,0.8442,0.017012499999999986
2011-11-24,0.0,0.086,0.043,0.147,0.188,0.16749999999999998,0.727,0.853,0.79,0.2263,0.3374,0.28185
2011-11-28,0.102,0.102,0.102,0.349,0.349,0.349,0.549,0.549,0.549,0.743,0.743,0.743
2011-11-29,0.0,0.302,0.1337142857142857,0.0,0.321,0.09771428571428571,0.377,1.0,0.7685714285714286,-0.5574,0.4404,-0.03467142857142857
2011-11-30,0.0,0.615,0.2166363636363636,0.0,0.275,0.042545454545454546,0.385,1.0,0.740909090909091,-0.7717,0.5267,-0.22674545454545456
2011-12-01,0.0,0.275,0.104,0.088,0.256,0.19449999999999998,0.471,0.775,0.7014999999999999,-0.3612,0.7003,0.20733333333333334
2011-12-02,0.0,0.506,0.2796,0.0,0.197,0.08620000000000001,0.457,0.807,0.6342,-0.8629,0.4019,-0.38382000000000005
2011-12-03,0.0,0.39,0.09544444444444444,0.0,0.276,0.09333333333333332,0.61,1.0,0.8112222222222223,-0.8074,0.7269,0.032044444444444424
2011-12-06,0.0,0.329,0.10880000000000001,0.0,0.0,0.0,0.671,1.0,0.8911999999999999,-0.5994,0.0,-0.23344
2011-12-07,0.0,0.339,0.06522222222222222,0.0,0.219,0.09766666666666667,0.661,1.0,0.8372222222222223,-0.7717,0.6369,0.11154444444444445
2011-12-08,0.0,0.293,0.13724999999999998,0.0,0.14,0.068,0.575,1.0,0.79475,-0.4215,0.0,-0.1979
2011-12-09,0.0,0.241,0.061625,0.0,0.494,0.13818750000000002,0.506,1.0,0.8001875,-0.6705,0.8779,0.1181
2011-12-10,0.0,0.397,0.07530769230769231,0.0,0.505,0.19115384615384615,0.482,1.0,0.7335384615384615,-0.7639,0.8807,0.21154615384615383
2011-12-13,0.0,0.231,0.06757142857142857,0.0,0.148,0.047428571428571424,0.672,1.0,0.885,-0.5563,0.3182,-0.0617
2011-12-14,0.0,0.3,0.081,0.0,0.451,0.09775,0.33,1.0,0.8213333333333334,-0.8074,0.6131,0.012141666666666667
2011-12-15,0.0,0.447,0.09559999999999999,0.0,0.288,0.0616,0.52,1.0,0.8428999999999999,-0.8658,0.8434,-0.009250000000000005
2011-12-16,0.0,0.231,0.0977,0.0,0.615,0.1853,0.385,0.917,0.7169,-0.5423,0.6901,0.12351000000000004
2011-12-17,0.0,0.204,0.05909090909090909,0.0,0.506,0.21336363636363637,0.494,0.855,0.7275454545454546,-0.6249,0.8332,0.2747727272727273
2011-12-20,0.0,0.328,0.14683333333333334,0.0,0.381,0.0635,0.619,1.0,0.7896666666666667,-0.8074,0.8402,-0.19425
2011-12-21,0.0,0.362,0.06192857142857143,0.0,0.592,0.22407142857142862,0.408,1.0,0.7139999999999999,-0.7391,0.8934,0.3373
2011-12-22,0.0,0.304,0.08666666666666667,0.0,0.491,0.1631111111111111,0.509,1.0,0.7502222222222223,-0.7906,0.9259,0.10814444444444443
2011-12-23,0.0,0.219,0.08240000000000001,0.0,0.53,0.1581,0.47,1.0,0.7594999999999998,-0.5423,0.9509,0.18019000000000002
2011-12-28,0.0,0.414,0.16224999999999998,0.0,0.732,0.20537500000000003,0.268,0.863,0.6325000000000001,-0.8074,0.8979,-0.10685
2011-12-29,0.054,0.339,0.19060000000000002,0.0,0.38,0.076,0.507,0.946,0.7332,-0.7311,0.7506,-0.28374
2011-12-30,0.0,0.283,0.15783333333333335,0.0,0.296,0.11083333333333334,0.57,1.0,0.7314999999999999,-0.743,0.6369,-0.14816666666666664
2011-12-31,0.0,0.361,0.12275,0.0,0.45,0.14675,0.502,1.0,0.7304999999999999,-0.7717,0.9022,-0.06785
2012-01-04,0.0,0.349,0.09254545454545454,0.0,0.527,0.1398181818181818,0.473,1.0,0.7676363636363637,-0.8807,0.9393,0.07068181818181817
2012-01-05,0.0,0.216,0.08533333333333333,0.0,0.562,0.2246666666666667,0.438,0.913,0.6898333333333334,-0.5267,0.875,0.27509999999999996
2012-01-06,0.0,0.312,0.07699999999999999,0.0,0.303,0.10985714285714286,0.688,1.0,0.8131428571428571,-0.7783,0.7269,0.0649142857142857
2012-01-07,0.0,0.245,0.0805,0.0,0.328,0.2066666666666667,0.524,0.928,0.7128333333333333,-0.1027,0.7717,0.3265166666666666
2012-01-10,0.0,0.275,0.10088888888888889,0.0,0.247,0.12744444444444447,0.558,1.0,0.7716666666666667,-0.5719,0.4767,-0.06782222222222223
2012-01-11,0.0,0.423,0.055,0.0,0.333,0.15088888888888888,0.577,1.0,0.7941111111111111,-0.8995,0.8591,0.28068888888888893
2012-01-12,0.0,0.145,0.06225,0.0,0.429,0.20074999999999998,0.571,0.896,0.737,-0.34,0.7184,0.182
2012-01-13,0.0,0.387,0.1048,0.0,0.184,0.096,0.461,1.0,0.7991999999999999,-0.6249,0.4019,-0.04862000000000001
2012-01-14,0.0,0.32,0.1637142857142857,0.0,0.59,0.163,0.41,0.872,0.6734285714285714,-0.6808,0.9371,-0.10779999999999999
2012-01-17,0.375,0.375,0.375,0.0,0.0,0.0,0.625,0.625,0.625,-0.4588,-0.4588,-0.4588
2012-01-18,0.0,0.332,0.19599999999999998,0.0,0.296,0.13616666666666666,0.529,0.812,0.6676666666666667,-0.8126,0.5719,-0.19415000000000002
2012-01-19,0.0,0.336,0.08185714285714285,0.0,0.333,0.06442857142857143,0.546,1.0,0.8537142857142858,-0.6478,0.5423,-0.10605714285714285
2012-01-20,0.0,0.216,0.06255555555555554,0.0,0.538,0.20022222222222222,0.462,0.88,0.7372222222222222,-0.3612,0.7906,0.2670444444444444
2012-01-21,0.0,0.291,0.16585714285714287,0.0,0.126,0.042285714285714295,0.655,1.0,0.792,-0.7579,0.296,-0.27008571428571426
2012-01-24,0.0,0.331,0.10425,0.0,0.484,0.11762500000000001,0.516,1.0,0.7782500000000001,-0.6369,0.8834,-0.028225000000000028
2012-01-25,0.0,0.27,0.11833333333333333,0.0,0.106,0.034999999999999996,0.73,1.0,0.8463333333333334,-0.743,0.0516,-0.2571
2012-01-26,0.0,0.299,0.08983333333333333,0.0,0.448,0.11933333333333335,0.552,1.0,0.7908333333333332,-0.7506,0.7073,0.03107499999999999
2012-01-27,0.0,0.347,0.0465,0.0,0.467,0.1367,0.533,1.0,0.8168,-0.765,0.7845,0.16612999999999997
2012-01-28,0.0,0.277,0.0988,0.0,0.346,0.17609999999999998,0.563,1.0,0.725,-0.4404,0.6124,0.13028
2012-01-31,0.0,0.343,0.0998,0.0,0.463,0.13799999999999998,0.537,1.0,0.7622,-0.743,0.7845,-0.027080000000000014
2012-02-01,0.0,0.459,0.1303076923076923,0.0,0.562,0.10930769230769231,0.343,1.0,0.7603076923076924,-0.875,0.8979,-0.09503076923076922
2012-02-02,0.0,0.444,0.10392307692307692,0.0,0.186,0.03584615384615385,0.556,1.0,0.8602307692307692,-0.6597,0.6249,-0.08215384615384615
2012-02-03,0.0,0.0,0.0,0.434,0.434,0.434,0.566,0.566,0.566,0.3182,0.3182,0.3182
2012-02-04,0.0,0.299,0.09866666666666668,0.0,0.357,0.08877777777777777,0.643,1.0,0.8125555555555555,-0.7506,0.7269,-0.0735777777777778
2012-02-06,0.0,0.0,0.0,0.0,0.295,0.09833333333333333,0.705,1.0,0.9016666666666667,0.0,0.7717,0.25723333333333337
2012-02-07,0.0,0.354,0.1265,0.0,0.416,0.147125,0.534,1.0,0.726375,-0.7208,0.6908,-0.021462499999999995
2012-02-08,0.0,0.333,0.1432,0.0,0.551,0.1234,0.449,1.0,0.7333999999999999,-0.528,0.8225,-0.08168
2012-02-09,0.0,0.394,0.10852173913043478,0.0,0.711,0.13226086956521738,0.289,1.0,0.7592173913043478,-0.6369,0.9231,0.010843478260869573
2012-02-10,0.0,0.292,0.079,0.0,0.432,0.14310526315789474,0.568,1.0,0.7778947368421053,-0.5574,0.9081,0.13137368421052634
2012-02-11,0.0,0.234,0.0975,0.0,0.347,0.17750000000000002,0.418,1.0,0.724875,-0.296,0.8555,0.2312375
2012-02-14,0.0,0.379,0.113,0.088,0.441,0.24787499999999998,0.474,0.783,0.639,-0.6124,0.9231,0.26308750000000003
2012-02-15,0.0,0.188,0.09227272727272727,0.0,0.196,0.058272727272727275,0.615,1.0,0.8493636363636363,-0.5423,0.5719,-0.0823090909090909
2012-02-16,0.0,0.579,0.1275833333333333,0.0,0.42,0.13954166666666667,0.345,1.0,0.7328333333333333,-0.8752,0.9331,0.1438708333333333
2012-02-17,0.0,0.345,0.1873,0.0,0.505,0.15,0.473,0.756,0.6628000000000001,-0.6333,0.8805,-0.09318000000000001
2012-02-18,0.0,0.341,0.058333333333333334,0.0,0.315,0.123,0.515,1.0,0.8186666666666667,-0.7184,0.6971,0.12385555555555555
2012-02-22,0.0,0.247,0.12844444444444444,0.0,0.341,0.05444444444444444,0.659,1.0,0.8168888888888889,-0.6427,0.8316,-0.2369222222222222
2012-02-23,0.0,0.36,0.11511111111111111,0.0,0.415,0.103,0.585,1.0,0.781888888888889,-0.8689,0.796,-0.018733333333333338
2012-02-24,0.0,0.353,0.09453846153846153,0.0,0.498,0.15399999999999997,0.393,1.0,0.7513846153846153,-0.802,0.8718,0.16696923076923076
2012-02-25,0.0,0.215,0.047799999999999995,0.0,0.333,0.0994,0.667,1.0,0.8527000000000001,-0.6249,0.6705,0.09909
2012-02-27,0.389,0.389,0.389,0.095,0.095,0.095,0.516,0.516,0.516,-0.8126,-0.8126,-0.8126
2012-02-28,0.0,0.271,0.08583333333333333,0.0,0.264,0.09883333333333333,0.729,1.0,0.8153333333333334,-0.6369,0.7003,0.01911666666666668
2012-02-29,0.0,0.38,0.0785,0.0,0.405,0.1473,0.481,1.0,0.7741,-0.5423,0.8316,0.10623999999999997
2012-03-01,0.0,0.514,0.11675,0.0,0.573,0.22624999999999998,0.427,0.824,0.656875,-0.8934,0.9246,0.2671875
2012-03-02,0.0,0.249,0.13316666666666668,0.0,0.399,0.21766666666666667,0.491,1.0,0.6491666666666667,-0.4019,0.8519,0.16126666666666667
2012-03-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
2012-03-06,0.0,0.375,0.13479999999999998,0.0,0.343,0.1278,0.625,1.0,0.7373999999999999,-0.6597,0.7778,0.03662000000000003
2012-03-07,0.0,0.343,0.1582,0.0,0.288,0.11699999999999999,0.571,0.884,0.7248,-0.743,0.8271,-0.11805999999999997
2012-03-08,0.0,0.222,0.083125,0.0,0.571,0.209875,0.429,1.0,0.7070000000000001,-0.4019,0.9231,0.2268
2012-03-09,0.0,0.265,0.0996,0.0,0.353,0.1462,0.562,1.0,0.7542000000000001,-0.6597,0.8176,0.10359
2012-03-10,0.0,0.249,0.1245,0.128,0.272,0.2,0.623,0.728,0.6755,-0.3304,0.6249,0.14725
2012-03-13,0.0,0.447,0.15960000000000002,0.0,0.637,0.13940000000000002,0.363,1.0,0.7010000000000001,-0.8885,0.9501,-0.08445
2012-03-14,0.0,0.4,0.09876923076923078,0.0,0.608,0.125,0.392,1.0,0.7763076923076923,-0.7902,0.9618,0.05426153846153846
2012-03-15,0.0,0.537,0.15725,0.0,0.293,0.133,0.463,1.0,0.7095,-0.9332,0.7003,0.03952500000000001
2012-03-16,0.0,0.305,0.06466666666666666,0.0,0.351,0.18766666666666665,0.558,1.0,0.7475,-0.5106,0.7964,0.24843333333333337
2012-03-17,0.0,0.29,0.1012,0.0,0.163,0.05550000000000001,0.583,1.0,0.8432999999999999,-0.6929,0.3818,-0.13247
2012-03-18,0.0,0.0,0.0,0.126,0.126,0.126,0.874,0.874,0.874,0.3182,0.3182,0.3182
2012-03-19,0.238,0.238,0.238,0.0,0.0,0.0,0.762,0.762,0.762,-0.6486,-0.6486,-0.6486
2012-03-20,0.0,0.305,0.16099999999999998,0.0,0.376,0.112875,0.506,1.0,0.7260000000000001,-0.6914,0.6808,-0.1389125
2012-03-21,0.0,0.37,0.0502,0.0,0.352,0.1856,0.591,1.0,0.7642,-0.8555,0.8834,0.40001999999999993
2012-03-22,0.0,0.254,0.15619999999999998,0.0,0.279,0.15760000000000002,0.526,0.817,0.6858,-0.5719,0.7003,-0.02078
2012-03-23,0.0,0.359,0.1298,0.0,0.535,0.20600000000000002,0.465,0.753,0.6644,-0.4215,0.7845,0.15692
2012-03-24,0.0,0.266,0.11742857142857142,0.0,0.234,0.11657142857142856,0.631,0.866,0.7661428571428572,-0.5574,0.5994,0.0072
2012-03-27,0.0,0.398,0.116,0.0,0.351,0.142375,0.423,1.0,0.74175,-0.7579,0.6858,0.09093749999999999
2012-03-28,0.077,0.255,0.166,0.0,0.155,0.0775,0.59,0.923,0.7565,-0.5719,-0.128,-0.34995
2012-03-29,0.0,0.313,0.118,0.0,0.238,0.0832142857142857,0.557,1.0,0.7987857142857143,-0.6249,0.5719,-0.08616428571428571
2012-03-30,0.0,0.326,0.12323076923076924,0.0,0.669,0.13753846153846155,0.331,1.0,0.7393076923076922,-0.7003,0.9648,-0.022469230769230766
2012-03-31,0.0,0.525,0.13864285714285715,0.0,0.451,0.10550000000000001,0.396,1.0,0.7559285714285714,-0.8402,0.6808,-0.058628571428571426
2012-04-03,0.0,0.222,0.07228571428571429,0.0,0.483,0.23300000000000004,0.499,1.0,0.6947142857142857,0.0,0.891,0.4002428571428572
2012-04-04,0.0,0.2,0.044888888888888895,0.0,0.318,0.11122222222222224,0.68,1.0,0.8438888888888889,-0.4588,0.8371,0.20787777777777774
2012-04-05,0.0,0.242,0.07341666666666667,0.0,0.459,0.12941666666666665,0.541,1.0,0.7972499999999999,-0.6808,0.7783,0.15232499999999996
