timestamp,tweets,ret_1,ret_5,ret_15,after4_date
2019-10-09 14:03:00-05:00,"""Adam Schiff is a disgrace to our Country! https://t.co/4pM3j1GLev",0.0,-0.00025630072618539084,-0.00017086715079026057,2019-10-09
2019-08-21 11:45:00-05:00,"""Brandon Judd President National Border Patrol Council. This will effectively end Catch and Release and curb illegal entries.",-8.540438978563499e-05,-0.00025621316935690495,-0.0005978307284994448,2019-08-21
2018-09-19 11:41:00-05:00,"""....it was impossible - and then already its over 4% and I expect its going to grow faster and faster. Were just getting started here. Peter Ferrara former advisor to President Reagan. @foxandfriends",0.0,-0.00025621316935690495,-0.0007686395080707148,2018-09-19
2018-09-26 20:49:00-05:00,"""Join me this Saturday in Wheeling West Virginia at 7pmE! Tickets: https://t.co/JyRaBps0eR https://t.co/hiruLIxa7w",-8.536793580331228e-05,-0.00025610380740993685,-0.0003414717432132491,2018-09-27
2019-06-18 20:33:00-05:00,"""Departing for Orlando Florida with @FLOTUS Melania! https://t.co/EB2ewYArUP",-0.00017073587160662456,-0.00025610380740993685,0.00017073587160662456,2019-06-19
2019-04-26 01:00:00-05:00,"""I will be interviewed on @seanhannity at 9:00 PM.  In 5 minutes - Enjoy!",-0.00017060479399471124,-0.0002559071909920669,-8.530239699735562e-05,2019-04-26
2019-08-13 17:12:00-05:00,"""Many are blaming me and the United States for the problems going on in Hong Kong. I cant imagine why?",-0.0002559071909920669,-0.0002559071909920669,-0.0007677215729762006,2019-08-14
2018-08-29 12:53:00-05:00,"""Martha McSally is an extraordinary woman. She was a very talented fighter jet pilot and is now a highly respected member of Congress. She is Strong on Crime the Border and our  under siege 2nd Amendment. Loves our Military and our Vets. Has my total and complete Endorsement!",0.0,-0.00025581990278843696,-0.0004263665046473949,2018-08-29
2019-06-27 02:41:00-05:00,"""https://t.co/JDS4zVfyBe",-0.00042611215271859556,-0.0002556672916311573,-8.52224305437191e-05,2019-06-27
2019-04-23 10:19:00-05:00,"""The Radical Left Democrats together with their leaders in the Fake News Media have gone totally insane! I guess that means that the Republican agenda is working. Stay tuned for more!",-0.00025560194257476357,-0.00025560194257476357,-0.0015336116554485813,2019-04-23
2019-06-27 13:29:00-05:00,"""Thank you! #G20Summit https://t.co/28Y5rPE3BE",0.0,-0.00025558016697904245,0.0003407735559720566,2019-06-27
