                PRELIMINARY PRICES AS OF 10/03/17 09:30 AM (CST)
JUN21      ----      ----      ----      ----      ----    UNCH                  2.700         180        5996
JLY21      ----      ----      ----      ----      ----    UNCH                  2.723         186        6045
AUG21      ----      ----      ----      ----      ----    UNCH                  2.742         186        6090
SEP21      ----      ----      ----      ----      ----    UNCH                  2.740         180        5848
OCT21      ----      ----      ----      ----      ----    UNCH                  2.766         186        5905
NOV21      ----      ----      ----      ----      ----    UNCH                  2.840          60        5511
DEC21      ----      ----      ----      ----      ----    UNCH                  2.992          62        5695
JAN22      ----      ----      ----      ----      ----    UNCH                  3.103                    3935
FEB22      ----      ----      ----      ----      ----    UNCH                  3.080                    3556
MAR22      ----      ----      ----      ----      ----    UNCH                  3.018                    3943
APR22      ----      ----      ----      ----      ----    UNCH                  2.705          30        3924
MAY22      ----      ----      ----      ----      ----    UNCH                  2.689          31        4038
JUN22      ----      ----      ----      ----      ----    UNCH                  2.715          30        3898
JLY22      ----      ----      ----      ----      ----    UNCH                  2.743          31        4010
AUG22      ----      ----      ----      ----      ----    UNCH                  2.768          31        4006
SEP22      ----      ----      ----      ----      ----    UNCH                  2.771          30        3889
OCT22      ----      ----      ----      ----      ----    UNCH                  2.801          31        4232
