                PRELIMINARY PRICES AS OF 07/19/19 09:30 AM (CST)
MAY27      ----      ----      ----      ----      ----    UNCH                  52.84
JUN27      ----      ----      ----      ----      ----    UNCH                  52.79
JLY27      ----      ----      ----      ----      ----    UNCH                  52.84
AUG27      ----      ----      ----      ----      ----    UNCH                  52.85
SEP27      ----      ----      ----      ----      ----    UNCH                  52.85
OCT27      ----      ----      ----      ----      ----    UNCH                  52.87
NOV27      ----      ----      ----      ----      ----    UNCH                  52.92
DEC27      ----      ----      ----      ----      ----    UNCH                  52.88                      13
JAN28      ----      ----      ----      ----      ----    UNCH                  52.81                       1
FEB28      ----      ----      ----      ----      ----    UNCH                  52.82                       2
MAR28      ----      ----      ----      ----      ----    UNCH                  52.82
APR28      ----      ----      ----      ----      ----    UNCH                  52.82
MAY28      ----      ----      ----      ----      ----    UNCH                  52.82
JUN28      ----      ----      ----      ----      ----    UNCH                  52.82
JLY28      ----      ----      ----      ----      ----    UNCH                  52.82
AUG28      ----      ----      ----      ----      ----    UNCH                  52.82
SEP28      ----      ----      ----      ----      ----    UNCH                  52.83
OCT28      ----      ----      ----      ----      ----    UNCH                  52.83
NOV28      ----      ----      ----      ----      ----    UNCH                  52.83
DEC28      ----      ----      ----      ----      ----    UNCH                  52.88
JAN29      ----      ----      ----      ----      ----    UNCH                  52.88
FEB29      ----      ----      ----      ----      ----    UNCH                  52.88
MAR29      ----      ----      ----      ----      ----    UNCH                  52.88
APR29      ----      ----      ----      ----      ----    UNCH                  52.88
MAY29      ----      ----      ----      ----      ----    UNCH                  52.88
JUN29      ----      ----      ----      ----      ----    UNCH                  52.88
JLY29      ----      ----      ----      ----      ----    UNCH                  52.88
AUG29      ----      ----      ----      ----      ----    UNCH                  52.88
SEP29      ----      ----      ----      ----      ----    UNCH                  52.88
OCT29      ----      ----      ----      ----      ----    UNCH                  52.88
NOV29      ----      ----      ----      ----      ----    UNCH                  52.88
DEC29      ----      ----      ----      ----      ----    UNCH                  52.88
JAN30      ----      ----      ----      ----      ----    UNCH                  52.88
FEB30      ----      ----      ----      ----      ----    UNCH                  52.88
TOTAL                                                               EST.VOL                 VOLUME    OPEN INT
TOTAL                                                                355707                1365350     2089232
CL1 WTI Crude Oil TAM Singapore Future
AUG19      ----      ----      ----      ----     55.86    -.74                  56.60
SEP19      ----      ----      ----      ----     56.00    -.73                  56.73
OCT19      ----      ----      ----      ----     56.04    -.74                  56.78
CL2 WTI Crude Oil TAM LONDON Future
AUG19      ----      ----      ----      ----      ----    UNCH                  55.00
SEP19      ----      ----      ----      ----      ----    UNCH                  55.13
OCT19      ----      ----      ----      ----      ----    UNCH                  55.17
CLL CRUDE OIL TAM LONDON FUTURE
AUG19      ----      ----      ----      ----      ----    UNCH                    .00
SEP19      ----      ----      ----      ----      ----    UNCH                    .00
OCT19      ----      ----      ----      ----      ----    UNCH                    .00
CLS CRUDE OIL TAM SINGAPORE FUTURE
AUG19      ----      ----      ----      ----       .00    UNCH                    .00
