,0,ret_5
2019-04-22 08:38:00-05:00,b'Saudi Arabia and others in OPEC will more than make up the Oil Flow difference in our now Full Sanctions on Iranian\\u2026 https://t.co/NkKkvxhh0R',-0.0017198383351964914
2019-05-06 08:52:00-05:00,b'Just spoke to Prime Minister Abe of Japan concerning North Korea and Trade. Very good conversation!',-0.0017168855695767877
2019-10-04 07:48:00-05:00,"b'Breaking News: Unemployment Rate, at 3.5%, drops to a 50 YEAR LOW. Wow America, lets impeach your President (even t\\u2026 https://t.co/zcxiZje0Pc'",-0.0017158544955387784
2018-12-21 07:09:00-06:00,b'Thank you @SteveDaines for being willing to go with the so-called nuclear option in order to win on DESPERATELY NEE\\u2026 https://t.co/I10tsDvpcO',-0.0017092298411421677
2018-04-08 19:44:00-05:00,b'Congratulations to Patrick Reed on his great and courageous MASTERS win! When Patrick had his amazing win at Doral\\u2026 https://t.co/ry4szk4uix',-0.0017055144968732233
2018-04-25 09:12:00-05:00,"b'Looking forward to my meeting with Tim Cook of Apple. We will be talking about many things, including how the U.S.\\u2026 https://t.co/1gRfA4s5hl'",-0.0017022886324947987
2018-12-20 05:57:00-06:00,"b'Does the USA want to be the Policeman of the Middle East, getting NOTHING but spending precious lives and trillions\\u2026 https://t.co/fNDrsdz1RJ'",-0.0016866752654033138
2018-04-12 05:16:00-05:00,"b'Never said when an attack on Syria would take place. Could be very soon or not so soon at all! In any event, the Un\\u2026 https://t.co/drplEtWxNu'",-0.0016846045858680393
2018-12-11 07:20:00-06:00,b'Very productive conversations going on with China! Watch for some important announcements!',-0.0016805153580431332
2018-11-26 08:45:00-06:00,"b'....hundreds of people closely involved with my campaign who never met, saw or spoke to a Russian during this perio\\u2026 https://t.co/py4yYvionQ'",-0.0016800448011946986
2017-03-29 18:59:00-05:00,"b"".@FLOTUS Melania and I were honored to stop by the Women's Empowerment  Panel this afternoon at the @WhiteHouse.\\u2026 https://t.co/phLPw8lgTu""",-0.0016769730636201656
2019-06-06 14:05:00-05:00,b'#DDay75thAnniversary https://t.co/GIsoLML4NP',-0.0016688625384277558
2018-10-29 07:04:00-05:00,"b'There is great anger in our Country caused in part by inaccurate, and even fraudulent, reporting of the news. The F\\u2026 https://t.co/qYs0JBXHym'",-0.0016623568526043591
2018-10-25 11:22:00-05:00,b'\\u201cRemarks by President Trump on a Year of Historic Progress and Action to Combat the Opioid Crisis\\u201d\\u2026 https://t.co/5bu7hqfC6o',-0.0016612828795569913
2018-08-22 08:22:00-05:00,"b'I feel very badly for Paul Manafort and his wonderful family. \\u201cJustice\\u201d took a 12 year old tax case, among other th\\u2026 https://t.co/khxrqgKvn9'",-0.0016505950829641212
2018-03-01 05:54:00-06:00,"b'Many ideas, some good &amp; some not so good, emerged from our bipartisan meeting on school safety yesterday at the Whi\\u2026 https://t.co/aJ2m3fH3y3'",-0.0016492578339747114
2018-05-30 12:10:00-05:00,b'Today I am proud to keep another promise to the American people as I sign the #RightToTry Legislation into law. https://t.co/VD8CN5YfIo',-0.0016390457111637225
2019-08-09 07:04:00-05:00,"b'....mentally ill or deranged people. I am the biggest Second Amendment person there is, but we all must work togeth\\u2026 https://t.co/T9OthUAsXe'b'Serious discussions are taking place between House and Senate leadership  on meaningful Background Checks. I have a\\u2026 https://t.co/sPiAnbdoaK'",-0.0016246259085079093
2018-04-04 10:06:00-05:00,"b'Today we honor Dr. Martin Luther King, Jr. on the 50th anniversary of his assassination. Earlier this year I spoke\\u2026 https://t.co/umXHC8td7P'",-0.0016219826352447285
2018-10-10 22:45:00-05:00,"b'Florida Highway Patrol Troopers are all en route to the Panhandle, from all across the state of Florida - to help t\\u2026 https://t.co/FWP05H9NSv'",-0.0016207455429497568
2018-10-18 10:54:00-05:00,b'.@StateDept @SecPompeo outside of the West Wing after our meeting this morning in the Oval Office... https://t.co/4GrmMdOhS1',-0.00161449457350435
2019-05-30 11:29:00-05:00,b'https://t.co/J80cxMYVDX',-0.0016114592658907788
2018-12-19 23:05:00-06:00,"b'Col. Jim Carafano on @IngrahamAngle \\u201cTrump has made the Middle East a better place. When Trump came into office, IS\\u2026 https://t.co/EbqxMd7fyc'",-0.0016056196688409433
2018-03-26 06:06:00-05:00,b'The economy is looking really good. It has been many years that we have seen these kind of numbers. The underlying\\u2026 https://t.co/8sWXaR8gR8',-0.0016015073009891664
2018-11-21 18:24:00-06:00,b'Brutal and Extended Cold Blast could shatter ALL RECORDS - Whatever happened to Global Warming?',-0.0015942980399512331
2018-04-11 08:51:00-05:00,"b'Speaker Paul Ryan is a truly good man, and while he will not be seeking re-election, he will leave a legacy of achi\\u2026 https://t.co/ijIKo4oSgl'",-0.0015931028019866929
2017-11-30 09:47:00-06:00,"b'The Dow just broke 24,000 for the first time (another all-time Record). If the Dems had won the Presidential Electi\\u2026 https://t.co/A5LJPneB9D'",-0.001592804272463225
2019-05-20 07:08:00-05:00,"b'\\u201cWe have a booming economy, and working people are making gains that they haven\\u2019t seen in decades.\\u201d  Stuart Varney @foxandfriends'",-0.0015808888108203056
2018-05-07 08:36:00-05:00,"b'Is this Phony Witch Hunt going to go on even longer so it wrongfully impacts the Mid-Term Elections, which is what\\u2026 https://t.co/7LtsbGyV80'",-0.0015764094955489614
2018-10-25 08:58:00-05:00,b'The New York Times has a new Fake Story that now the Russians and Chinese (glad they finally added China) are liste\\u2026 https://t.co/OIxSebqxV0',-0.0015734912995186967
2019-05-22 10:12:00-05:00,b'\\u201cHe (Jerry Nadler) wants a show. He wants to use Mr. McGahn as a prop to spend three hours claiming that Mr. Trump\\u2026 https://t.co/ViJZnXFHJg'b'..BETWEEN RUSSIA AND THE TRUMP CAMPAIGN. Mr. McGahn can be forgiven for declining the honor of appearing in Mr. Nad\\u2026 https://t.co/x16IhE4Y7y',-0.0015726017822820198
2019-05-22 10:16:00-05:00,"b'As I have long been saying, and has now been proven out, this is a Witch Hunt against the Republican Party and myse\\u2026 https://t.co/p4WsUDwM0v'",-0.001571366215626364
2019-06-10 13:18:00-05:00,"b'Can\\u2019t believe they are bringing in John Dean, the disgraced Nixon White House Counsel who is a paid CNN contributor\\u2026 https://t.co/n2kxeyCGQq'",-0.0015550755939524837
2019-09-03 09:49:00-05:00,"b'....\\u201dknife crime,\\u201d which is totally out of control in London. People are afraid to even walk the streets. He is a t\\u2026 https://t.co/IuYAP08EsZ'b'The incompetent Mayor of London, Sadiq Khan, was bothered that I played a very fast round of golf yesterday. Many P\\u2026 https://t.co/iRLsf4Noau'",-0.0015503875968992248
2019-10-03 14:57:00-05:00,b'Great time at The Villages in Florida today. Sorry we couldn\\u2019t get everybody in. I will be back soon! https://t.co/ia87A0sEue',-0.0015481207534187667
2018-08-27 08:40:00-05:00,b'A big deal looking good with Mexico!',-0.0015477214101461737
2018-03-21 14:06:00-05:00,"b'.....They can help solve problems with North Korea, Syria, Ukraine, ISIS, Iran and even the coming Arms Race. Bush\\u2026 https://t.co/hrZ6vrJjVC'",-0.0015467200436720954
2018-02-05 06:18:00-06:00,b'Thank you to @foxandfriends for exposing the truth. Perhaps that\\u2019s why your ratings are soooo much better than your untruthful competition!',-0.0015359595229490423
2017-06-29 13:14:00-05:00,b'MAKE AMERICA SAFE AGAIN!\\n\\n#NoSanctuaryForCriminalsAct \\n#KatesLaw #SaveAmericanLives \\n\\nhttps://t.co/jbN4hPjqjS',-0.0015351550506601166
2017-01-19 14:14:00-06:00,b'On my way! #Inauguration2017 https://t.co/hOuMbxGnpe',-0.0015350877192982456
2018-10-12 08:43:00-05:00,b'Working very hard on Pastor Brunson!',-0.0015263063386604418
2018-04-25 09:11:00-05:00,b'.@FLOTUS did a spectacular job hosting the President of France @EmmanuelMacron and his wife Brigitte. Every detail\\u2026 https://t.co/1eEkAVAgkl',-0.0015135748746570807
2018-04-06 11:25:00-05:00,b'AMERICA IS OPEN FOR BUSINESS! https://t.co/5jxdojPZmN',-0.0015097188148707303
2018-03-13 07:29:00-05:00,"b'The Economy is raging, at an all time high, and is set to get even better. Jobs and wages up. Vote for Rick Saccone and keep it going!'",-0.0015092329545454545
2019-07-09 14:45:00-05:00,"b'After a wonderful dinner at the @USTreasury last night with the Amir of Qatar, @TamimBinHamad, it was my great hono\\u2026 https://t.co/c6vqQc0k35'",-0.0015089278229524687
2018-07-16 11:12:00-05:00,"b'Joint Press Conference from Helsinki, Finland: https://t.co/fadLMDuGiY'",-0.0015082956259426848
2018-12-20 21:14:00-06:00,b'Thank you to our GREAT Republican Members of Congress for your VOTE to fund Border Security and the Wall. The final\\u2026 https://t.co/4zKbeHeK5F',-0.0015061753188071092
2019-01-18 08:14:00-06:00,b'Another big Caravan heading our way. Very hard to stop without a Wall!',-0.0015027707335399643
2019-08-01 09:25:00-05:00,"b'China, Iran &amp; other foreign countries are looking at the Democrat Candidates and \\u201cdrooling\\u201d over the small prospect\\u2026 https://t.co/d0qFekiQv1'",-0.0015
2018-02-08 12:45:00-06:00,"b'I will be meeting with Henry Kissinger at 1:45pm. Will be discussing North Korea, China and the Middle East.'",-0.0014992503748125937
2019-08-01 09:45:00-05:00,"b'BIG RALLY tonight in Cincinnati, Ohio. See you there! P.S. Our Country is doing GREAT!'",-0.0014972550324405256
2019-09-12 09:16:00-05:00,b'\\u201cThis should have been over with after the Mueller Report came out.\\u201d @guypbenson @FoxNews',-0.0014927848731132857
2019-09-11 22:36:00-05:00,b'Thank you Brandon! https://t.co/VfzWVHYIrU',-0.0014926610830085414
2018-12-25 17:19:00-06:00,"b'I hope everyone, even the Fake News Media, is having a great Christmas! Our Country is doing very well. We are secu\\u2026 https://t.co/pAk8R4vTGF'",-0.001490947816826411
2018-04-13 07:18:00-05:00,"b'....untruthful slime ball who was, as time has proven, a terrible Director of the FBI. His handling of the Crooked\\u2026 https://t.co/GHQzyOWUT5'",-0.0014823049842505095
2019-05-09 18:12:00-05:00,"b'House Republicans should not vote for the BAD DEMOCRAT Disaster Supplemental Bill which hurts our States, Farmers &amp;\\u2026 https://t.co/4IEVqECbd7'",-0.0014782608695652175
2018-08-21 10:23:00-05:00,b'Join me tonight at the Charleston Civic Center in West Virginia at 7:00pmE! Tickets: https://t.co/OX8gGhdmg9',-0.001473519979197365
2018-04-17 12:52:00-05:00,"b'Getting ready to meet Prime Minister Abe of Japan, a truly fine gentleman!'",-0.0014666788889907416
2019-10-08 11:07:00-05:00,b'Hasn\\u2019t Adam Schiff been fully discredited by now? Do we have to continue listening to his lies?',-0.0014656435899646522
2017-03-30 09:28:00-05:00,b'The failing @nytimes has disgraced the media world. Gotten me wrong for two solid years. Change libel laws? https://t.co/QIqLgvYLLi',-0.0014655082173139328
2018-10-23 11:24:00-05:00,b'https://t.co/6R85sd4LLD',-0.0014646649578908824
2018-05-23 08:19:00-05:00,b'There will be big news coming soon for our great American Autoworkers. After many decades of losing your jobs to ot\\u2026 https://t.co/BiRtiKarpd',-0.0014631915866483768
2018-11-05 07:37:00-06:00,"b'No matter what she says, Senator Claire McCaskill will always vote against us and the Great State of Missouri! Vote\\u2026 https://t.co/vte19xUXWH'",-0.0014621219044137804
2019-06-03 12:42:00-05:00,"b'....Fake News will be working hard to find them. Great love all around. Also, big Trade Deal is possible once U.K.\\u2026 https://t.co/78IrO4HkSB'b'London part of trip is going really well. The Queen and the entire Royal family have been fantastic. The relationsh\\u2026 https://t.co/f6H4FzhsFA'",-0.0014582573824279985
2018-03-19 19:29:00-05:00,b'The Democrats do not want to help DACA. Would be so easy to make a deal!',-0.001457858769931663
2018-05-24 11:58:00-05:00,b'I have decided to terminate the planned Summit in Singapore on June 12th. While many things can happen and a great\\u2026 https://t.co/EbxOgSODzO',-0.0014563990533406153
2018-02-15 13:26:00-06:00,b'The Schumer-Rounds-Collins immigration bill would be a total catastrophe. @DHSgov says it would be \\u201cthe end of immi\\u2026 https://t.co/FegRjpmNZj',-0.0014554716637860457
2018-12-18 06:27:00-06:00,"b'Facebook, Twitter and Google are so biased toward the Dems it is ridiculous! Twitter, in fact, has made it much mor\\u2026 https://t.co/iiT5I3jnmW'",-0.001454898157129001
2018-02-27 22:21:00-06:00,"b'Such a beautiful map, thank you! https://t.co/FyQdgKvsRO'",-0.001444564824846515
2018-10-03 09:03:00-05:00,b'Thank you to Congressman Tom Reed of New York for your wonderful comments on our great new Trade Deal with Mexico a\\u2026 https://t.co/tuwwT7t11a',-0.0014393362120057574
2018-10-12 08:55:00-05:00,"b'So nice, everyone wants Ivanka Trump to be the new United Nations Ambassador. She would be incredible, but I can al\\u2026 https://t.co/Dab4lBqUNq'",-0.0014354925533823794
2017-11-28 10:28:00-06:00,b'\\u201cStatement from President Donald J. Trump on #GivingTuesday\\u201d https://t.co/NrfnmixAwR',-0.0014201855709145995
2018-03-12 08:23:00-05:00,"b'....On 18 to 21 Age Limits, watching court cases and rulings before acting. States are making this decision. Things\\u2026 https://t.co/wqQ3l47UpO'",-0.0014194464158978
2019-08-25 17:54:00-05:00,b'A disgrace! https://t.co/fXss6eixS1',-0.00141718334809566
2019-07-10 08:45:00-05:00,"b'\\u201cOur company has grown, since Trump has taken control of the White House &amp; the Presidency, in the sense that we hav\\u2026 https://t.co/GOHib31Rx9'b'....done a great job of reducing crime in the African American Community because more African Americans are at work\\u2026 https://t.co/INibEocD9p'",-0.0014158407595569252
2019-08-15 14:30:00-05:00,b'Biden doesn\\u2019t have a clue! I will solve the China problem. https://t.co/v0sAoVEAoB',-0.0014044943820224719
2018-11-26 13:46:00-06:00,"b'On the ten-year anniversary of the Mumbai terror attack, the U.S. stands with the people of India in their quest fo\\u2026 https://t.co/P9Vwr8jI5x'",-0.0013971684053651267
2017-12-14 14:28:00-06:00,"b'When Americans are free to thrive, innovate, &amp; prosper, there is no challenge too great, no task too large, &amp; no go\\u2026 https://t.co/FaGl53u1Db'",-0.0013959981386691485
2018-02-08 05:09:00-06:00,b'Will be heading over shortly to make remarks at The National Prayer Breakfast in Washington. Great religious and po\\u2026 https://t.co/bEReTLNLo4',-0.001394700139470014
2018-05-29 06:10:00-05:00,b'Why aren\\u2019t the 13 Angry and heavily conflicted Democrats investigating the totally Crooked Campaign of totally Croo\\u2026 https://t.co/DTGUPCtveI',-0.0013798178640419465
2018-10-04 12:39:00-05:00,"b'Working hard, thank you! https://t.co/6HQVaEXH0I'",-0.0013766993632765446
2018-05-15 09:09:00-05:00,"b'Can you believe that with all of the made up, unsourced stories I get from the Fake News Media, together with the\\u2026 https://t.co/OHJW8Dycot'",-0.0013732491073880802
2019-05-02 11:30:00-05:00,"b'Steve Moore, a great pro-growth economist and a truly fine person, has decided to withdraw from the Fed process. St\\u2026 https://t.co/NZ04QwAFg9'b'....and deregulation which have produced non-inflationary prosperity for all Americans. I\\u2019ve asked Steve to work wi\\u2026 https://t.co/rlKcWkEpMj'",-0.0013731548232063166
2019-08-21 08:39:00-05:00,b'My proposal to the politically correct Automobile Companies would lower the average price of a car to consumers by\\u2026 https://t.co/WIUy5xauO7',-0.0013669372063220846
2018-02-15 13:27:00-06:00,"b'...lottery, continues deadly catch-and-release, and bars enforcement even for FUTURE illegal immigrants. Voting for\\u2026 https://t.co/ruP4vp9vxa'",-0.001364132411786104
2018-01-11 09:38:00-06:00,"b'Great news, as a result of our TAX CUTS &amp; JOBS ACT! https://t.co/SLvhLxP3Jl'",-0.0013479511143062546
2019-05-29 20:00:00-05:00,b'I was not informed about anything having to do with the Navy Ship USS John S. McCain during my recent visit to Japa\\u2026 https://t.co/wJckm2fObp',-0.0013467408870533309
2018-06-07 14:52:00-05:00,"b'Today, I am greatly honored to welcome my good friend, PM Abe of Japan to the @WhiteHouse. Over the past 16 months\\u2026 https://t.co/6CXjR5v5xM'",-0.0013422818791946308
2019-01-16 06:34:00-06:00,"b'There are now 77 major or significant Walls built around the world, with 45 countries planning or building Walls. O\\u2026 https://t.co/63DhNXLHhd'",-0.0013358778625954199
2019-03-25 05:11:00-05:00,"b'\\u201cNo matter your ideologies or your loyalties, this is a good day for America. No American conspired to cooperate wi\\u2026 https://t.co/edKqmSVKG9'",-0.0013341634794983546
2019-07-11 10:09:00-05:00,b'So happy that I was able to keep Sikorsky Helicopter in the Great State of Pennsylvania. KEEP AMERICA GREAT!',-0.0013327780091628488
2019-05-23 12:14:00-05:00,b'Congratulations to Prime Minister @NarendraModi and his BJP party on their BIG election victory! Great things are i\\u2026 https://t.co/OuefB5OFP2',-0.0013313215585337712
